rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,769796,41,1,8,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SETATTRS_REG_INT(r1,c2) | IADD_REG_REG_INT(r3,r4,c3) | LINKATTR1_REG_REG_REG(r5,r1,r3)","r1=R8;r2=R12;c1=int:21;c2=int:6;r3=R9;r4=R13;c3=int:1;r5=R7","benchmark_awfy_richards_opt",2514
356,2,2,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | UNLINK_REG(r2)","r1=R22;r2=R17;c1=int:2;r3=R23","benchmark_awfy_richards_opt",1213
357,2,2,1,6,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | INE_REG_REG_INT(r3,r1,c2) | UNLINK_REG(r1) | BRF_ID_REG(c3,r3)","r1=R56;r2=R60;c1=int:18;r3=R55;c2=int:23246;c3=label@2449","benchmark_awfy_richards_opt",2434
358,2,2,1,7,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SETATTRS_REG_INT(r1,c2) | LINKATTR1_REG_REG_INT(r3,r1,c3) | ICOPY_REG_REG(r3,r4)","r1=R17;r2=R24;c1=int:20;c2=int:6;r3=R22;c3=int:2;r4=R23","benchmark_awfy_richards_opt",1206
359,2,2,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c1)","r1=R53;c1=int:0;r2=R54;r3=R55;c2=int:1;r4=R56","benchmark_awfy_richards_opt",2356
360,2,2,1,5,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c2) | ICOPY_REG_REG(r2,r3) | UNLINK_REG(r2)","r1=R17;c1=int:6;r2=R22;c2=int:2;r3=R23","benchmark_awfy_richards_opt",1210
361,2,2,1,7,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SWAP_REG_REG(r3,r4) | CALL_REG_FUNC_REG(r3,c2,r5)","r1=R60;c1=int:256;r2=R50;r3=R51;r4=R0;c2=func@53464;r5=R49","benchmark_awfy_richards_opt",2266
362,2,2,1,8,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1) | LOAD_REG_INT(r6,c2)","r1=R60;r2=R50;r3=R0;r4=R51;r5=R52;c1=int:5;r6=R53;c2=int:0","benchmark_awfy_richards_opt",2279
363,2,2,1,6,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | COPY_REG_REG(r4,r2) | LINKATTR1_REG_REG_INT(r5,r4,c1)","r1=R5;r2=R60;r3=R2;r4=R11;r5=R12;c1=int:9","benchmark_awfy_richards_opt",628
364,1,1,1,4,over_3_symbols,"APPEND_REG_REG(r1,r2) | SAY_REG(r1) | SAY_STRING(c1) | RET_INT(c2)","r1=R14;r2=R1;c1=string@17888;c2=int:0","benchmark_awfy_richards_opt",327
365,1,1,1,4,over_3_symbols,"APPEND_REG_REG(r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r3) | APPEND_REG_REG(r1,r3)","r1=R14;r2=R2;c1=string@17456;r3=R1","benchmark_awfy_richards_opt",318
366,1,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c2) | IADD_REG_REG_INT(r5,r4,c3)","c1=label@4810;r1=R7;r2=R19;r3=R17;r4=R6;c2=int:6;r5=R5;c3=int:1","benchmark_awfy_richards_opt",4712
367,1,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | MINATTRS_REG_INT(r2,c2) | LINKATTR1_REG_REG_INT(r3,r2,c2) | STOI_REG(r3)","c1=label@50;r1=R5;r2=R0;c2=int:1;r3=R6","benchmark_awfy_richards_opt",33
368,1,1,1,7,over_3_symbols,"BRT_ID_REG(c1,r1) | SETATTRS_REG_INT(r2,c2) | SETOBJTYPE_REG_STRING(r2,c3) | LOAD_REG_INT(r3,c4)","c1=label@300;r1=R7;r2=R8;c2=int:28;c3=string@56;r3=R10;c4=int:-1","benchmark_awfy_richards_opt",82
369,1,1,1,5,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3) | APPEND_REG_REG(r1,r3)","r1=R14;c1=string@17000;r2=R3;c2=string@17160;r3=R2","benchmark_awfy_richards_opt",308
370,1,1,1,7,over_3_symbols,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c1) | SETATTRS_REG_INT(r3,c2) | LINKATTR1_REG_REG_INT(r4,r3,c3)","r1=R2;r2=R60;r3=R4;c1=int:21;c2=int:6;r4=R3;c3=int:1","benchmark_awfy_richards_opt",486
371,1,1,1,7,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2) | LOAD_REG_INT(r5,c1)","r1=R60;r2=R46;r3=R51;c1=int:0;r4=R52;c2=int:5;r5=R53","benchmark_awfy_richards_opt",2229
372,1,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r1,c2) | SWAP_REG_REG(r4,r1)","r1=R4;r2=R8;r3=R9;c1=int:1;c2=int:256;r4=R10","benchmark_awfy_richards_opt",211
373,1,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r2) | BTOI_REG(r3) | IEQ_REG_REG_INT(r2,r3,c1)","r1=R1;r2=R10;r3=R5;c1=int:0","benchmark_awfy_richards_opt",249
374,1,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r2) | COPY_REG_REG(r3,r4) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R2;r2=R10;r3=R12;r4=R4;c1=int:6","benchmark_awfy_richards_opt",237
375,1,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ENDLIFE_REG(r3) | ITOS_REG(r4)","r1=R6;r2=R5;r3=R4;r4=R3","benchmark_awfy_richards_opt",300
376,1,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ITOS_REG(r3) | CONCAT_REG_STRING_REG(r4,c1,r3)","r1=R5;r2=R4;r3=R3;r4=R14;c1=string@17000","benchmark_awfy_richards_opt",302
377,1,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2) | SCONCAT_REG_REG_STRING(r3,r3,c2)","r1=R4;r2=R3;r3=R14;c1=string@17000;c2=string@17160","benchmark_awfy_richards_opt",304
378,1,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1) | MINATTRS_REG_INT(r2,c2)","r1=R5;r2=R0;c1=int:0;c2=int:1;c3=label@50","benchmark_awfy_richards_opt",25
379,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | LOAD_REG_INT(r2,c1)","r1=R10;r2=R9;r3=R4;r4=R8;c1=int:1","benchmark_awfy_richards_opt",206
380,1,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R44;r2=R39;r3=R60;r4=R46;r5=R51;c1=int:0","benchmark_awfy_richards_opt",2224
381,1,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","r1=R9;r2=R10;c1=int:-1;r3=R8;c2=int:2","benchmark_awfy_richards_opt",98
382,1,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R1;r2=R2;r3=R15;c1=int:2","benchmark_awfy_richards_opt",9687
383,1,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | ILT_REG_REG_INT(r2,r1,c1) | BRF_ID_REG(c2,r2)","r1=R3;r2=R6;c1=int:1;c2=label@69","benchmark_awfy_richards_opt",45
384,1,1,1,6,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | BRF_ID_REG(c2,r1) | COPY_REG_REG(r3,r4)","r1=R7;r2=R8;c1=int:0;c2=label@4810;r3=R19;r4=R17","benchmark_awfy_richards_opt",4706
385,1,1,1,5,over_3_symbols,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | MINATTRS_REG_INT(r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c1)","r1=R5;c1=int:1;c2=label@50;r2=R0;r3=R6","benchmark_awfy_richards_opt",29
386,1,1,1,7,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | SETATTRS_REG_INT(r4,c2) | SETOBJTYPE_REG_STRING(r4,c3)","r1=R7;r2=R6;r3=R3;c1=label@300;r4=R8;c2=int:28;c3=string@56","benchmark_awfy_richards_opt",78
387,1,1,1,3,candidate,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1) | SAY_REG(r2) | SAY_STRING(c1)","r1=R1;r2=R14;c1=string@17888","benchmark_awfy_richards_opt",325
388,1,1,1,4,over_3_symbols,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1) | SCONCAT_REG_REG_STRING(r2,r2,c1) | ITOS_REG(r3)","r1=R2;r2=R14;c1=string@17456;r3=R1","benchmark_awfy_richards_opt",316
389,1,1,1,5,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2) | ITOS_REG(r3)","r1=R3;r2=R14;c1=string@17000;c2=string@17160;r3=R2","benchmark_awfy_richards_opt",306
390,1,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r1) | UNLINK_REG(r1) | BTOI_REG(r4)","r1=R10;r2=R12;c1=int:6;r3=R1;r4=R5","benchmark_awfy_richards_opt",245
391,1,1,1,6,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r1) | UNLINK_REG(r1) | COPY_REG_REG(r4,r5)","r1=R10;r2=R11;c1=int:18;r3=R2;r4=R12;r5=R4","benchmark_awfy_richards_opt",233
392,1,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | ICOPY_REG_REG(r3,r1) | UNLINK_REG(r1)","r1=R6;r2=R0;c1=int:1;r3=R3","benchmark_awfy_richards_opt",39
393,1,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IGTE_REG_REG_INT(r2,r2,c1) | BRF_ID_REG(c3,r2)","r1=R3;c1=int:1;r2=R5;r3=R0;c2=int:0;c3=label@50","benchmark_awfy_richards_opt",22
394,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3) | BRT_ID_REG(c2,r2) | SETATTRS_REG_INT(r4,c3)","r1=R6;c1=int:1;r2=R7;r3=R3;c2=label@300;r4=R8;c3=int:28","benchmark_awfy_richards_opt",75
395,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | IGT_REG_REG_REG(r4,r3,r5)","r1=R2;c1=int:0;r2=R1;r3=R6;c2=int:1;r4=R7;r5=R3","benchmark_awfy_richards_opt",69
396,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R54;c1=int:1;r2=R55;r3=R56;c2=int:0;r4=R49;c3=int:7","benchmark_awfy_richards_opt",2319
397,1,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r2,r4) | BRT_ID_REG(c3,r3)","r1=R1;c1=int:0;r2=R6;c2=int:1;r3=R7;r4=R3;c3=label@300","benchmark_awfy_richards_opt",72
398,1,1,1,4,over_3_symbols,"MINATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1) | STOI_REG(r2) | ICOPY_REG_REG(r3,r2)","r1=R0;c1=int:1;r2=R6;r3=R3","benchmark_awfy_richards_opt",36
399,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | APPEND_REG_REG(r1,r2) | SAY_REG(r1)","r1=R14;c1=string@17456;r2=R1","benchmark_awfy_richards_opt",321
400,1,1,1,4,over_3_symbols,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | APPEND_REG_REG(r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2)","r1=R14;c1=string@17160;r2=R2;c2=string@17456","benchmark_awfy_richards_opt",312
401,1,1,1,7,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | LOAD_REG_INT(r2,c3) | LINKATTR1_REG_REG_INT(r3,r1,c4)","r1=R8;c1=int:28;c2=string@56;r2=R10;c3=int:-1;r3=R9;c4=int:22","benchmark_awfy_richards_opt",85
402,1,1,1,5,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | COPY_REG_REG(r2,r1)","c1=int:1;c2=label@19;r1=R16;c3=int:512;r2=R0","benchmark_awfy_richards_opt",6
403,1,1,1,5,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c2)","c1=int:1;r1=R2;r2=R60;r3=R4;c2=int:21","benchmark_awfy_richards_opt",482
404,1,1,1,6,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2) | LINKATTR1_REG_REG_INT(r3,r2,c3)","c1=int:1;r1=R2;r2=R15;c2=int:22;r3=R1;c3=int:2","benchmark_awfy_richards_opt",9675
405,1,1,1,4,over_3_symbols,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3)","c1=int:1;c2=label@19;r1=R16;c3=int:512","benchmark_awfy_richards_opt",4
406,1,1,1,6,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | COPY_REG_REG(r2,r1) | BR_ID(c4)","c1=int:1;c2=label@19;r1=R16;c3=int:512;r2=R0;c4=label@22","benchmark_awfy_richards_opt",8
407,1,1,1,6,over_3_symbols,"SETNUMSTD_INT(c1) | COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c2) | SETATTRS_REG_INT(r3,c3)","c1=int:1;r1=R2;r2=R60;r3=R4;c2=int:21;c3=int:6","benchmark_awfy_richards_opt",484
408,1,1,1,6,over_3_symbols,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2) | LINKATTR1_REG_REG_INT(r3,r2,c3) | ICOPY_REG_REG(r3,r1)","c1=int:1;r1=R2;r2=R15;c2=int:22;r3=R1;c3=int:2","benchmark_awfy_richards_opt",9677
409,1,1,1,6,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LINKATTR1_REG_REG_INT(r3,r1,c3) | ICOPY_REG_REG(r3,r2)","r1=R8;c1=string@56;r2=R10;c2=int:-1;r3=R9;c3=int:22","benchmark_awfy_richards_opt",88
410,1,1,1,3,candidate,"STOI_REG(r1) | ICOPY_REG_REG(r2,r1) | UNLINK_REG(r1) | ILT_REG_REG_INT(r1,r2,c1)","r1=R6;r2=R3;c1=int:1","benchmark_awfy_richards_opt",43
411,1,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | COPY_REG_REG(r4,r2)","r1=R4;r2=R10;r3=R11;c1=int:18;r4=R2","benchmark_awfy_richards_opt",227
412,1,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r2,r1,c1) | INE_REG_REG_INT(r3,r2,c2) | UNLINK_REG(r2)","r1=R60;r2=R56;c1=int:18;r3=R55;c2=int:23246","benchmark_awfy_richards_opt",2431
413,1,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R0;r2=R51;c1=int:3;r3=R52;c2=int:3000;r4=R54;c3=int:1","benchmark_awfy_richards_opt",2310
414,1,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2) | LOAD_REG_INT(r2,c3)","r1=R0;r2=R53;r3=R51;c1=int:4;r4=R52;c2=int:4000;c3=int:0","benchmark_awfy_richards_opt",2347
415,1,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r1,c2) | SWAP_REG_REG(r4,r1)","r1=R60;r2=R50;r3=R55;c1=int:1;c2=int:256;r4=R56","benchmark_awfy_richards_opt",2415
416,1,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | LOAD_REG_INT(r4,c1) | LOAD_REG_INT(r5,c2)","r1=R60;r2=R50;r3=R0;r4=R51;c1=int:3;r5=R52;c2=int:3000","benchmark_awfy_richards_opt",2307
417,1,1,1,7,over_3_symbols,"UNLINK_REG(r1) | BRF_ID_REG(c1,r2) | COPY_REG_REG(r3,r4) | LINKATTR1_REG_REG_INT(r5,r3,c2)","r1=R8;c1=label@4810;r2=R7;r3=R19;r4=R17;r5=R6;c2=int:6","benchmark_awfy_richards_opt",4710
418,1,1,1,4,over_3_symbols,"UNLINK_REG(r1) | BTOI_REG(r2) | IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R10;r2=R5;c1=int:0;c2=label@297","benchmark_awfy_richards_opt",252
419,1,1,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r4,r1)","r1=R10;r2=R12;r3=R4;c1=int:6;r4=R1","benchmark_awfy_richards_opt",240
420,1,1,1,7,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1) | LOAD_REG_INT(r5,c2)","r1=R44;r2=R60;r3=R46;r4=R51;c1=int:0;r5=R52;c2=int:5","benchmark_awfy_richards_opt",2227
421,1,1,1,6,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1) | SETTP_REG_INT(r2,c2)","r1=R10;r2=R4;r3=R8;r4=R9;c1=int:1;c2=int:256","benchmark_awfy_richards_opt",209
422,1,1,1,5,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r3,r1,c2) | UNLINK_REG(r1)","r1=R2;r2=R15;c1=int:2;r3=R1;c2=int:0","benchmark_awfy_richards_opt",9692
423,1,1,1,7,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | LINKATTR1_REG_REG_INT(r4,r3,c2) | SETATTRS_REG_INT(r2,c3)","r1=R20;r2=R22;r3=R19;c1=int:21;r4=R21;c2=int:2;c3=int:6","benchmark_awfy_richards_opt",4766
424,1,1,1,5,over_3_symbols,"UNLINK_REG(r1) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r2,r3,c1) | IGTE_REG_REG_INT(r1,r2,c2)","r1=R1;r2=R2;r3=R15;c1=int:2;c2=int:0","benchmark_awfy_richards_opt",9690
425,1,1,1,7,over_3_symbols,"UNLINK_REG(r1) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r3,r4,c1) | LINKATTR1_REG_REG_INT(r5,r4,c2)","r1=R6;r2=R20;r3=R22;r4=R19;c1=int:21;r5=R21;c2=int:2","benchmark_awfy_richards_opt",4764
