section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,720,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,141624,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,NR15D2HGET_REG_REG_REG,,651,20000,329730,16,0,1875,14.663745,,,,,,,,,,,,,,
instruction,SEQ_REG_REG_STRING,,117,20066,260488,12,0,250,11.584416,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,20089,260397,12,0,9833,11.580370,,,,,,,,,,,,,,
instruction,IADD_REG_REG_INT,,16,20000,259225,12,0,5458,11.528248,,,,,,,,,,,,,,
instruction,IGT_REG_REG_REG,,104,20131,257917,12,0,2833,11.470079,,,,,,,,,,,,,,
instruction,BRT_ID_REG,,37,20143,254988,12,0,4125,11.339821,,,,,,,,,,,,,,
instruction,BCTP_ID_REG,,349,20128,245076,12,0,2583,10.899014,,,,,,,,,,,,,,
instruction,MTIME_REG,,459,2,244583,122291,417,244166,10.877090,,,,,,,,,,,,,,
instruction,COPY_REG_REG,,8,5,20875,4175,0,18833,0.928353,,,,,,,,,,,,,,
instruction,SAY_STRING,,455,2,15001,7500,2417,12584,0.667124,,,,,,,,,,,,,,
instruction,SAY_REG,,450,7,11416,1630,1208,2334,0.507692,,,,,,,,,,,,,,
instruction,BRTPANDT_ID_REG_INT,,524,5,11125,2225,42,10875,0.494751,,,,,,,,,,,,,,
instruction,NR15D2HSET_REG_REG_REG,,652,64,10126,158,0,4375,0.450323,,,,,,,,,,,,,,
instruction,REQ_REG_REG_STRING,,564,32,9124,285,41,7333,0.405762,,,,,,,,,,,,,,
instruction,ITOS_REG,,229,134,7002,52,0,1250,0.311393,,,,,,,,,,,,,,
instruction,SCOPY_REG_REG,,11,198,4667,23,0,1500,0.207551,,,,,,,,,,,,,,
instruction,MINLINKATTR1_REG_REG_REG_INT,,294,128,3999,31,0,1167,0.177843,,,,,,,,,,,,,,
instruction,BR_ID,,36,68,3835,56,0,2750,0.170550,,,,,,,,,,,,,,
instruction,CONCAT_REG_STRING_REG,,136,136,2793,20,0,292,0.124210,,,,,,,,,,,,,,
instruction,IGTE_REG_REG_INT,,108,5,2792,558,0,2708,0.124166,,,,,,,,,,,,,,
instruction,SETTPCALL_REG_FUNC_REG_REG_INT,,282,2,2667,1333,1292,1375,0.118607,,,,,,,,,,,,,,
instruction,MINLINKATTR1_REG_REG_INT,,293,5,2501,500,0,2417,0.111224,,,,,,,,,,,,,,
instruction,NUMSCI_INT_INT_INT,,260,4,2083,520,41,1750,0.092635,,,,,,,,,,,,,,
instruction,ICOPY_REG_REG,,9,70,2039,29,0,1000,0.090678,,,,,,,,,,,,,,
instruction,JUMPS_REG_BINARY,,631,2,1917,958,250,1667,0.085253,,,,,,,,,,,,,,
instruction,SWAPCALL_REG_FUNC_REG_REG_REG,,280,1,1875,1875,1875,1875,0.083385,,,,,,,,,,,,,,
instruction,UNLINK_REG,,213,131,1870,14,0,292,0.083163,,,,,,,,,,,,,,
instruction,ENDLIFE_REG,,514,3,1833,611,292,1166,0.081517,,,,,,,,,,,,,,
instruction,GETATTRS_REG_REG_INT,,215,5,1625,325,41,1459,0.072267,,,,,,,,,,,,,,
instruction,STOI_REG,,237,3,1543,514,84,1209,0.068620,,,,,,,,,,,,,,
instruction,SWAP_REG_REG,,510,2,1125,562,42,1083,0.050031,,,,,,,,,,,,,,
