section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxbvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,761,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,141624,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,NR15D2GET_REG_REG_REG,,646,20000,315532,15,0,1333,14.713169,,,,,,,,,,,,,,
instruction,MTIME_REG,,459,2,255208,127604,500,254708,11.900278,,,,,,,,,,,,,,
instruction,SEQ_REG_REG_STRING,,117,20066,245396,12,0,167,11.442747,,,,,,,,,,,,,,
instruction,BRT_ID_REG,,37,20143,242753,12,0,250,11.319505,,,,,,,,,,,,,,
instruction,BCTP_ID_REG,,349,20128,241064,11,0,1917,11.240747,,,,,,,,,,,,,,
instruction,IGT_REG_REG_REG,,104,20131,239748,11,0,834,11.179382,,,,,,,,,,,,,,
instruction,IADD_REG_REG_INT,,16,20000,238991,11,0,250,11.144084,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,20089,234812,11,0,375,10.949218,,,,,,,,,,,,,,
instruction,SAY_STRING,,455,2,16583,8291,1375,15208,0.773261,,,,,,,,,,,,,,
