section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,767,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,261700,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,ITOS_REG,,229,20134,719293,35,0,1125,17.636076,,,,,,,,,,,,,,
instruction,NR15D1SET_REG_REG_REG,,642,20064,365039,18,0,6958,8.950255,,,,,,,,,,,,,,
instruction,CONCAT_REG_STRING_REG,,136,20135,276085,13,0,250,6.769225,,,,,,,,,,,,,,
instruction,SCOPY_REG_REG,,11,20263,265644,13,0,1292,6.513226,,,,,,,,,,,,,,
instruction,MINLINKATTR1_REG_REG_REG_INT,,294,20128,244877,12,0,875,6.004048,,,,,,,,,,,,,,
instruction,IADD_REG_REG_INT,,16,20000,244392,12,0,125,5.992156,,,,,,,,,,,,,,
instruction,BCTP_ID_REG,,349,20128,242672,12,0,2375,5.949984,,,,,,,,,,,,,,
instruction,IGT_REG_REG_REG,,104,20131,241852,12,0,667,5.929879,,,,,,,,,,,,,,
instruction,IADD_REG_REG_REG,,15,20000,241771,12,0,125,5.927893,,,,,,,,,,,,,,
instruction,ISUB_REG_REG_INT,,18,20000,239809,11,0,1208,5.879787,,,,,,,,,,,,,,
instruction,BRT_ID_REG,,37,20143,239605,11,0,625,5.874785,,,,,,,,,,,,,,
instruction,IMOD_REG_REG_REG,,25,20000,238031,11,0,250,5.836193,,,,,,,,,,,,,,
instruction,UNLINK_REG,,213,20132,236510,11,0,84,5.798900,,,,,,,,,,,,,,
instruction,MTIME_REG,,459,2,199542,99771,417,199125,4.892496,,,,,,,,,,,,,,
instruction,SAY_STRING,,455,2,14375,7187,1125,13250,0.352455,,,,,,,,,,,,,,
instruction,SAY_REG,,450,7,10249,1464,1167,1916,0.251291,,,,,,,,,,,,,,
instruction,COPY_REG_REG,,8,4,9499,2374,167,6458,0.232902,,,,,,,,,,,,,,
instruction,BRTPANDT_ID_REG_INT,,524,5,5250,1050,41,5083,0.128723,,,,,,,,,,,,,,
instruction,STOF_REG,,236,1,4000,4000,4000,4000,0.098075,,,,,,,,,,,,,,
instruction,SETTPCALL_REG_FUNC_REG_REG_INT,,282,2,3874,1937,1291,2583,0.094985,,,,,,,,,,,,,,
instruction,BR_ID,,36,68,3126,45,0,2333,0.076645,,,,,,,,,,,,,,
instruction,IGTE_REG_REG_INT,,108,5,2417,483,0,2334,0.059262,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,89,2206,24,0,708,0.054088,,,,,,,,,,,,,,
instruction,MINLINKATTR1_REG_REG_INT,,293,5,2000,400,0,1916,0.049037,,,,,,,,,,,,,,
instruction,ENDLIFE_REG,,514,3,1959,653,167,917,0.048032,,,,,,,,,,,,,,
instruction,GETATTRS_REG_REG_INT,,215,5,1875,375,0,1750,0.045972,,,,,,,,,,,,,,
instruction,REQ_REG_REG_STRING,,564,32,1792,56,0,375,0.043937,,,,,,,,,,,,,,
instruction,ICOPY_REG_REG,,9,70,1668,23,0,750,0.040897,,,,,,,,,,,,,,
instruction,NUMSCI_INT_INT_INT,,260,5,1665,333,41,1416,0.040824,,,,,,,,,,,,,,
instruction,SWAPCALL_REG_FUNC_REG_REG_REG,,280,1,1583,1583,1583,1583,0.038813,,,,,,,,,,,,,,
instruction,JUMPS_REG_BINARY,,631,2,1583,791,208,1375,0.038813,,,,,,,,,,,,,,
