section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxbvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,746,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,161879,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,NR15D2GET_REG_REG_REG,,646,10000,639188,63,0,1125,22.647047,,,,,,,,,,,,,,
instruction,SCOPY_REG_REG,,11,20198,250851,12,0,1000,8.887893,,,,,,,,,,,,,,
instruction,MTIME_REG,,459,2,208417,104208,500,207917,7.384415,,,,,,,,,,,,,,
instruction,IGT_REG_REG_REG,,104,10131,148609,14,0,750,5.265360,,,,,,,,,,,,,,
instruction,MINLINKATTR1_REG_REG_REG_INT,,294,10128,130256,12,0,1625,4.615096,,,,,,,,,,,,,,
instruction,IMOD_REG_REG_REG,,25,10000,124341,12,0,375,4.405522,,,,,,,,,,,,,,
instruction,LOAD_REG_INT,,1,10014,124294,12,0,1875,4.403856,,,,,,,,,,,,,,
instruction,IADD_REG_REG_REG,,15,10000,122959,12,0,875,4.356556,,,,,,,,,,,,,,
instruction,UNLINK_REG,,213,10131,122555,12,0,708,4.342242,,,,,,,,,,,,,,
