section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,5,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,770,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,204662,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,metadata_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,SRCFPROCSEL_REG_STRING_REG,,58,7,19651167,2807309,2702125,2977250,83.503746,,,,,,,,,,,,,,
instruction,COPY_REG_REG,,8,1261,444749,352,0,7958,1.889873,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,30373,383670,12,0,3292,1.630330,,,,,,,,,,,,,,
instruction,CALL_REG_FUNC_REG,,46,1103,278758,252,41,4333,1.184527,,,,,,,,,,,,,,
instruction,MTIME_REG,,459,4,198334,49583,334,196708,0.842781,,,,,,,,,,,,,,
instruction,NULL_REG,,14,14326,182419,12,0,125,0.775153,,,,,,,,,,,,,,
instruction,ENDLIFE_REG,,514,14337,181115,12,0,625,0.769612,,,,,,,,,,,,,,
instruction,ICOPY_REG_REG,,9,11501,149275,12,0,1000,0.634315,,,,,,,,,,,,,,
instruction,IEQ_REG_REG_INT,,101,9390,124445,13,0,500,0.528804,,,,,,,,,,,,,,
