section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,742,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,31471,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,MTIME_REG,,459,2,189043,94521,459,188584,20.627478,,,,,,,,,,,,,,
instruction,SETTPCALL_REG_FUNC_REG_REG_INT,,282,1066,145380,136,83,3166,15.863178,,,,,,,,,,,,,,
instruction,ITOS_REG,,229,1133,42873,37,0,375,4.678099,,,,,,,,,,,,,,
instruction,LINKATTR1_REG_REG_INT,,203,2855,38448,13,0,1084,4.195264,,,,,,,,,,,,,,
instruction,RET,,48,1064,34995,32,0,208,3.818489,,,,,,,,,,,,,,
instruction,UNLINK_REG,,213,2526,34939,13,0,1625,3.812378,,,,,,,,,,,,,,
instruction,SAY_STRING,,455,2,30208,15104,1708,28500,3.296154,,,,,,,,,,,,,,
instruction,SETTP_REG_INT,,517,2064,25148,12,0,166,2.744031,,,,,,,,,,,,,,
instruction,ASSERTINITIALIZED_REG,,85,1065,22218,20,0,625,2.424323,,,,,,,,,,,,,,
instruction,COPY_REG_REG,,8,2,21582,10791,4416,17166,2.354926,,,,,,,,,,,,,,
instruction,NULL_REG,,14,1066,19340,18,0,6750,2.110289,,,,,,,,,,,,,,
instruction,SCOPY_REG_REG,,11,1388,18926,13,0,1125,2.065116,,,,,,,,,,,,,,
instruction,BRTPANDT_ID_REG_INT,,524,1134,18492,16,0,4333,2.017760,,,,,,,,,,,,,,
instruction,MINLINKATTR1_REG_REG_REG_INT,,294,410,16873,41,0,1458,1.841102,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,1301,16505,12,0,625,1.800948,,,,,,,,,,,,,,
instruction,BR_ID,,36,1150,16000,13,0,1666,1.745844,,,,,,,,,,,,,,
instruction,NUMSCI_INT_INT_INT,,260,1069,15780,14,0,1333,1.721839,,,,,,,,,,,,,,
instruction,BCTP_ID_REG,,349,1064,15656,14,0,833,1.708309,,,,,,,,,,,,,,
instruction,IGT_REG_REG_REG,,104,1066,15544,14,0,1125,1.696088,,,,,,,,,,,,,,
instruction,IADD_REG_REG_INT,,16,1129,15287,13,0,166,1.668045,,,,,,,,,,,,,,
instruction,CONCAT_REG_STRING_REG,,136,1134,15239,13,0,125,1.662808,,,,,,,,,,,,,,
instruction,BRT_ID_REG,,37,1078,14423,13,0,167,1.573770,,,,,,,,,,,,,,
instruction,LOAD_REG_STRING,,3,1007,14383,14,0,125,1.569405,,,,,,,,,,,,,,
instruction,LOADSETTP2_REG_INT_REG_INT,,268,1065,13780,12,0,125,1.503608,,,,,,,,,,,,,,
instruction,ISETATTR1_REG_INT_REG,,406,1067,13589,12,0,166,1.482767,,,,,,,,,,,,,,
instruction,NOT_REG_REG,,182,1064,13535,12,0,125,1.476875,,,,,,,,,,,,,,
instruction,SAY_REG,,450,6,13123,2187,1916,3041,1.431920,,,,,,,,,,,,,,
instruction,GETANDTP_REG_REG_INT,,522,1064,13041,12,0,583,1.422972,,,,,,,,,,,,,,
instruction,SETLINKATTR1_REG_REG_INT_REG,,291,121,6916,57,0,5333,0.754641,,,,,,,,,,,,,,
instruction,IGETUNLINK_REG_REG,,285,204,3790,18,0,1125,0.413547,,,,,,,,,,,,,,
instruction,UNLINKN_REG_REG,,283,266,3574,13,0,84,0.389978,,,,,,,,,,,,,,
