section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,740,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,190181,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,34297,433827,12,0,1667,13.479142,,,,,,,,,,,,,,
instruction,ILT_REG_REG_INT,,111,14000,196481,14,0,20709,6.104727,,,,,,,,,,,,,,
instruction,SETTPCALL_REG_FUNC_REG_REG_INT,,282,1169,176795,151,83,3250,5.493077,,,,,,,,,,,,,,
instruction,MTIME_REG,,459,2,171459,85729,792,170667,5.327285,,,,,,,,,,,,,,
instruction,LINKATTR1_REG_REG_INT,,203,10890,136660,12,0,1084,4.246069,,,,,,,,,,,,,,
instruction,SETTPSWAPCALL_REG_FUNC_REG_REG_INT_REG,,281,1000,127453,127,83,1042,3.960005,,,,,,,,,,,,,,
instruction,IADD_REG_REG_INT,,16,9636,117262,12,0,167,3.643367,,,,,,,,,,,,,,
instruction,FNDBLNK_REG_REG_REG,,165,6500,108275,16,0,5584,3.364139,,,,,,,,,,,,,,
instruction,LOAD_REG_INT,,1,8552,107129,12,0,167,3.328532,,,,,,,,,,,,,,
instruction,BR_ID,,36,7846,97928,12,0,1625,3.042654,,,,,,,,,,,,,,
instruction,MINLINKATTR1_REG_REG_REG_INT,,294,6407,95783,14,0,1458,2.976008,,,,,,,,,,,,,,
instruction,FNDNBLNK_REG_REG_REG,,166,6500,91082,14,0,875,2.829947,,,,,,,,,,,,,,
instruction,IEQ_REG_REG_REG,,100,6498,81452,12,0,1125,2.530739,,,,,,,,,,,,,,
instruction,ILT_REG_REG_REG,,110,6500,79691,12,0,667,2.476025,,,,,,,,,,,,,,
instruction,SCOPY_REG_REG,,11,5493,76305,13,0,1125,2.370820,,,,,,,,,,,,,,
instruction,ICOPY_REG_REG,,9,5672,70303,12,0,750,2.184336,,,,,,,,,,,,,,
instruction,UNLINKN_REG_REG,,283,5265,66353,12,0,166,2.061609,,,,,,,,,,,,,,
instruction,ASSERTINITIALIZED_REG,,85,2067,50694,24,0,875,1.575079,,,,,,,,,,,,,,
instruction,ITOS_REG,,229,1133,47742,42,0,292,1.483359,,,,,,,,,,,,,,
instruction,UNLINK_REG,,213,3550,44825,12,0,1625,1.392727,,,,,,,,,,,,,,
instruction,BRTPANDT_ID_REG_INT,,524,3236,43320,13,0,4333,1.345966,,,,,,,,,,,,,,
instruction,STOI_REG_REG,,296,998,43159,43,0,1166,1.340964,,,,,,,,,,,,,,
instruction,RET_REG,,49,1107,41235,37,0,459,1.281184,,,,,,,,,,,,,,
instruction,IGETUNLINK_REG_REG,,285,3210,41144,12,0,1125,1.278357,,,,,,,,,,,,,,
instruction,RNE_REG_REG_STRING,,567,1000,38118,38,0,458,1.184338,,,,,,,,,,,,,,
instruction,SETLINKATTR1_REG_REG_INT_REG,,291,2128,36975,17,0,6250,1.148825,,,,,,,,,,,,,,
instruction,RET,,48,1064,35352,33,0,208,1.098398,,,,,,,,,,,,,,
instruction,NULL_REG,,14,2168,34916,16,0,7041,1.084851,,,,,,,,,,,,,,
instruction,SAY_STRING,,455,2,32875,16437,1583,31292,1.021437,,,,,,,,,,,,,,
instruction,SWAPN_REG_REG_REG_REG,,264,2000,32788,16,0,541,1.018734,,,,,,,,,,,,,,
instruction,NUMSCI_INT_INT_INT,,260,2172,30782,14,0,1458,0.956406,,,,,,,,,,,,,,
