section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,727,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,12806,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,MTIME_REG,,459,2,273167,136583,458,272709,38.444120,,,,,,,,,,,,,,
instruction,MINLINKATTR1_REG_REG_REG_INT,,294,868,61131,70,0,13084,8.603263,,,,,,,,,,,,,,
instruction,COPY_REG_REG,,8,3,40833,13611,42,34875,5.746627,,,,,,,,,,,,,,
instruction,SETTPCALL_REG_FUNC_REG_REG_INT,,282,166,38079,229,125,4625,5.359043,,,,,,,,,,,,,,
instruction,LINKATTR1_REG_REG_INT,,203,2190,30812,14,0,1209,4.336323,,,,,,,,,,,,,,
instruction,SAY_STRING,,455,2,23917,11958,1584,22333,3.365956,,,,,,,,,,,,,,
instruction,UNLINK_REG,,213,1143,19209,16,0,2000,2.703376,,,,,,,,,,,,,,
instruction,NULL_REG,,14,165,17413,105,0,8375,2.450616,,,,,,,,,,,,,,
instruction,SCOPY_REG_REG,,11,687,15676,22,0,3500,2.206160,,,,,,,,,,,,,,
instruction,ITOS_REG,,229,333,14179,42,0,291,1.995480,,,,,,,,,,,,,,
instruction,SETLINKATTR1_REG_REG_INT_REG,,291,300,13119,43,0,8250,1.846301,,,,,,,,,,,,,,
instruction,SAY_REG,,450,6,11584,1930,1584,2667,1.630273,,,,,,,,,,,,,,
instruction,BRTPANDT_ID_REG_INT,,524,333,10629,31,0,5875,1.495871,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,638,10135,15,0,667,1.426348,,,,,,,,,,,,,,
instruction,IGETUNLINK_REG_REG,,285,522,8916,17,0,1208,1.254792,,,,,,,,,,,,,,
instruction,UNLINKN_REG_REG,,283,684,8882,12,0,83,1.250007,,,,,,,,,,,,,,
instruction,BR_ID,,36,285,6327,22,0,1833,0.890429,,,,,,,,,,,,,,
instruction,ASSERTINITIALIZED_REG,,85,164,6044,36,0,1833,0.850602,,,,,,,,,,,,,,
instruction,RET,,48,164,5952,36,0,208,0.837654,,,,,,,,,,,,,,
instruction,CONCAT_REG_STRING_REG,,136,334,5288,15,0,208,0.744206,,,,,,,,,,,,,,
instruction,CONCAT_REG_REG_STRING,,135,100,5287,52,0,1458,0.744065,,,,,,,,,,,,,,
instruction,LOAD_REG_INT,,1,345,5248,15,0,209,0.738577,,,,,,,,,,,,,,
instruction,IGT_REG_REG_INT,,105,356,5010,14,0,84,0.705082,,,,,,,,,,,,,,
instruction,IADD_REG_REG_INT,,16,328,4534,13,0,83,0.638092,,,,,,,,,,,,,,
instruction,NUMSCI_INT_INT_INT,,260,168,4373,26,0,1417,0.615434,,,,,,,,,,,,,,
instruction,IGT_REG_REG_REG,,104,166,3712,22,0,1209,0.522408,,,,,,,,,,,,,,
instruction,GETANDTP_REG_REG_INT,,522,164,3583,21,0,1083,0.504253,,,,,,,,,,,,,,
instruction,CONCAT_REG_REG_REG,,134,100,3377,33,0,2084,0.475262,,,,,,,,,,,,,,
instruction,IAND_REG_REG_INT,,169,164,3376,20,0,1167,0.475121,,,,,,,,,,,,,,
instruction,LOADSETTP2_REG_INT_REG_INT,,268,164,2876,17,0,83,0.404753,,,,,,,,,,,,,,
instruction,BCTP_ID_REG,,349,164,2753,16,0,834,0.387443,,,,,,,,,,,,,,
