rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,1122495,207,9,2,candidate,"NULL_REG(r1) | NULL_REG(r2)","r1=R25;r2=R26","benchmark_rexxcps_levelb_opt",10
2,1068595,249,6,2,candidate,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2)","r1=R51;r2=R52","benchmark_rexxcps_levelb_opt",669
3,804072,56,8,4,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R63;r2=R59;c1=int:0;c2=label@619","benchmark_rexxcps_levelb_opt",608
4,340201,10,2,5,over_3_symbols,"STRCHAR_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1)","r1=R1;r2=R0;r3=R2;r4=R12;c1=int:77","verify",77
5,277200,18,1,4,over_3_symbols,"ILT_REG_REG_INT(r1,r2,c1) | BRT_ID_REG(c2,r1)","r1=R44;r2=R19;c1=int:0;c2=label@190","parseExec",179
6,269438,18,6,4,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1)","r1=R53;r2=R59;r3=R57;c1=label@1142","benchmark_rexxcps_levelb_opt",1055
7,266203,10,3,5,over_3_symbols,"BRF_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r2,r3,r4)","c1=label@849;r1=R59;r2=R49;r3=R47;r4=R55","_typedformat",827
8,265658,19,7,4,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1)","r1=R30;r2=R33;r3=R31;c1=label@359","benchmark_rexxcps_levelb_opt",306
9,249427,28,5,4,over_3_symbols,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R62;r2=R52;c1=int:0;c2=label@648","benchmark_rexxcps_levelb_opt",601
10,225406,15,2,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4)","r1=R7;r2=R63;r3=R2;r4=R65","_typedformat",18
11,221404,17,3,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4)","r1=R20;r2=R51;r3=R21;r4=R37","_typedformat",788
12,215600,14,1,4,over_3_symbols,"BRT_ID_REG(c1,r1) | IGT_REG_REG_INT(r1,r2,c2)","c1=label@233;r1=R43;r2=R33;c2=int:57","parseExec",226
13,203000,9,1,3,candidate,"IADD_REG_REG_INT(r1,r1,c1) | BR_ID(c2)","r1=R19;c1=int:1;c2=label@202","parseExec",251
14,195365,32,4,4,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2)","r1=R10;r2=R14;c1=int:0;r3=R17","_address",8088
15,184800,12,1,4,over_3_symbols,"IGTE_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1)","r1=R44;r2=R19;r3=R40;c1=label@274","parseExec",264
16,176605,29,4,4,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1)","r1=R53;r2=R31;r3=R21;c1=label@716","_typedformat",698
17,167222,31,4,3,candidate,"ICOPY_REG_REG(r1,r2) | BR_ID(c1)","r1=R59;r2=R61;c1=label@824","benchmark_rexxcps_levelb_opt",819
18,161929,35,7,4,over_3_symbols,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R33;r2=R13;c1=int:0;c2=label@153","benchmark_rexxcps_levelb_opt",131
19,160495,62,5,3,candidate,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3)","r1=R90;r2=R91;r3=R0","benchmark_rexxcps_levelb_opt",1860
20,154204,14,4,3,candidate,"BRF_ID_REG(c1,r1) | BR_ID(c2)","c1=label@2316;r1=R89;c2=label@2362","benchmark_rexxcps_levelb_opt",2311
21,149302,27,8,3,candidate,"SCOPY_REG_REG(r1,r2) | BR_ID(c1)","r1=R64;r2=R58;c1=label@669","benchmark_rexxcps_levelb_opt",664
22,142800,8,1,5,over_3_symbols,"IADD_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_INT(r4,r4,c1)","r1=R6;r2=R43;r3=R34;r4=R19;c1=int:1","parseExec",247
23,142800,13,1,4,over_3_symbols,"ILTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R47;r2=R45;c1=int:0;c2=label@408","parseExec",396
24,142800,8,1,4,over_3_symbols,"IMULT_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_REG(r2,r1,r3)","r1=R43;r2=R6;c1=int:10;r3=R34","parseExec",243
25,140607,6,4,5,over_3_symbols,"BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r2,r3,r4)","c1=label@1316;r1=R58;r2=R10;r3=R20;r4=R60","_typedformat",1217
26,139200,3,2,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BCTP_ID_REG(c1,r3)","r1=R8;r2=R84;c1=label@2618;r3=R55","parseExec",3356
27,130800,3,2,3,candidate,"UNLINK_REG(r1) | ICOPY_REG_REG(r2,r3)","r1=R10;r2=R14;r3=R17","_address",8070
28,129400,2,1,5,over_3_symbols,"IADD_REG_REG_REG(r1,r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R12;r2=R4;r3=R13;r4=R8;c1=int:7","stem",200
29,129400,2,1,2,candidate,"IMOD_REG_REG_REG(r1,r1,r2) | UNLINK_REG(r2)","r1=R12;r2=R13","stem",208
30,129400,2,1,4,over_3_symbols,"IMULT_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_REG(r1,r1,r3)","r1=R12;r2=R5;c1=int:31;r3=R4","stem",196
31,129400,2,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IMOD_REG_REG_REG(r3,r3,r1)","r1=R13;r2=R8;c1=int:7;r3=R12","stem",204
32,129400,2,1,6,over_3_symbols,"STRCHAR_REG_REG_REG(r1,r2,r3) | IMULT_REG_REG_INT(r4,r5,c1)","r1=R4;r2=R6;r3=R9;r4=R12;r5=R5;c1=int:31","stem",192
33,124616,4,2,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4)","r1=R25;r2=R2;r3=R24;r4=R4","trace",6471
34,123201,9,2,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)","r1=R23;r2=R20;r3=R18;c1=int:0","benchmark_rexxcps_levelb_opt",189
35,123200,8,1,4,over_3_symbols,"BRT_ID_REG(c1,r1) | IGTE_REG_REG_REG(r1,r2,r3)","c1=label@268;r1=R44;r2=R19;r3=R40","parseExec",261
36,123200,8,1,4,over_3_symbols,"IEQ_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1)","r1=R44;r2=R19;r3=R37;c1=label@268","parseExec",257
37,123200,8,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | ILT_REG_REG_REG(r2,r3,r4)","r1=R6;c1=int:0;r2=R44;r3=R19;r4=R40","parseExec",199
38,109224,13,4,3,candidate,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3)","r1=R6;r2=R1;r3=R12","_address",15605
39,108498,50,13,2,candidate,"SETNUMDGTS_INT(c1) | SETNUMFUZ_INT(c2)","c1=int:9;c2=int:0","benchmark_rexxcps_levelb_opt",0
40,108498,50,13,1,candidate,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1)","c1=int:1","benchmark_rexxcps_levelb_opt",4
41,108498,50,13,2,candidate,"SETNUMFUZ_INT(c1) | SETNUMFRM_INT(c2)","c1=int:0;c2=int:1","benchmark_rexxcps_levelb_opt",2
42,108002,10,3,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1)","r1=R37;r2=R40;r3=R51;c1=string@28800","_typedformat",765
43,105097,46,11,1,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1)","c1=int:1","_address",5763
44,98450,12,7,4,over_3_symbols,"IEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1)","r1=R49;r2=R60;r3=R51;c1=label@947","benchmark_rexxcps_levelb_opt",932
45,98006,9,2,3,candidate,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3)","r1=R19;r2=R4;r3=R28","_address",13977
46,98000,3,1,4,over_3_symbols,"ILTE_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1)","r1=R89;r2=R97;r3=R93;c1=label@4460","parseExec",3964
47,97613,16,5,3,candidate,"UNLINK_REG(r1) | BRF_ID_REG(c1,r2)","r1=R15;c1=label@100;r2=R13","benchmark_rexxcps_levelb_opt",80
48,94445,23,6,4,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4)","r1=R60;r2=R59;r3=R58;r4=R52","benchmark_rexxcps_levelb_opt",641
49,94245,8,4,5,over_3_symbols,"STRCHAR_REG_REG_REG(r1,r2,r3) | INE_REG_REG_INT(r4,r1,c1)","r1=R49;r2=R47;r3=R55;r4=R60;c1=int:57","_typedformat",830
50,92408,9,3,4,over_3_symbols,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R47;r2=R11;c1=int:0;c2=label@309","_typedformat",255
