rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,9801,148,8,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R31;r2=R32;r3=R33","benchmark_rexxcps_levelb_noopt",416
351,42,3,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LOAD_REG_STRING(r3,c1)","r1=R35;r2=R86;r3=R39;c1=string@54000","benchmark_rexxcps_levelb_noopt",1588
352,42,1,1,2,candidate,"SETNUMSTD_INT(c1) | NULL_REG(r1) | RET_REG(r1)","c1=int:1;r1=R0","_address",20097
353,42,1,1,6,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | ISUB_REG_REG_REG(r5,r6,r4)","r1=R12;r2=R11;r3=R9;r4=R1;r5=R8;r6=R20","substr",224
354,42,2,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3)","r1=R49;c1=int:768;r2=R51;c2=int:256;r3=R52;c3=int:512","benchmark_rexxcps_levelb_noopt",467
355,42,1,1,7,over_3_symbols,"SUBSTRING_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_REG(r4,r5,r3) | BLE_ID_REG_INT(c1,r4,c2)","r1=R9;r2=R12;r3=R1;r4=R8;r5=R20;c1=label@247;c2=int:0","substr",227
356,42,3,1,4,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | BCOPY_REG_REG(r1,r3)","r1=R23;r2=R31;c1=int:8;r3=R29","_address",9137
357,42,3,1,4,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_STRING(r2,c1) | NULL_REG(r3)","r1=R86;r2=R39;c1=string@54000;r3=R89","benchmark_rexxcps_levelb_noopt",1591
358,41,3,2,6,over_3_symbols,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3)","r1=R60;r2=R27;c1=string@21768;c2=label@1035;r3=R55;c3=int:1","benchmark_rexxcps_levelb_noopt",930
359,40,10,1,3,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r2,c1)","r1=R5;r2=R4;c1=int:0","trace",12385
360,40,9,2,3,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r2,c1)","r1=R5;r2=R4;c1=int:-1","trace",12421
361,38,7,3,5,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2)","r1=R7;r2=R6;r3=R1;c1=int:2;c2=int:1","_address",5828
362,37,5,2,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c2)","r1=R0;c1=int:0;r2=R5;c2=string@31136;r3=R7","left",63
363,37,5,2,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | ILT_REG_REG_INT(r3,r4,c2)","r1=R5;c1=string@31136;r2=R7;r3=R11;r4=R10;c2=int:0","left",66
364,36,4,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_STRING(r4,c2)","r1=R18;r2=R6;r3=R20;c1=int:1;r4=R12;c2=string@321248","trace",5826
365,35,7,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1)","r1=R8;r2=R18;r3=R16;c1=int:1","_address",5908
366,35,4,2,2,candidate,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2)","c1=int:1;c2=int:2","benchmark_rexxcps_levelb_noopt",4
367,35,3,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SWAP_REG_REG(r5,r6)","r1=R28;r2=R30;r3=R26;r4=R31;r5=R25;r6=R32","_address",15920
368,34,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | INE_REG_REG_INT(r4,r2,c1)","r1=R11;r2=R2;r3=R21;r4=R22;c1=int:0","_address",15804
369,34,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | NULL_REG(r4)","r1=R6;r2=R3;r3=R12;r4=R11","_address",15704
370,34,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | INE_REG_REG_INT(r3,r1,c1) | BRF_ID_REG(c2,r3)","r1=R2;r2=R21;r3=R22;c1=int:0;c2=label@15818","_address",15806
371,34,1,1,5,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2)","r1=R3;r2=R1;c1=string@323016;r3=R4;c2=int:0","_address",15620
372,34,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | NULL_REG(r3) | SCOPY_REG_REG(r2,r1)","r1=R3;r2=R12;r3=R11","_address",15706
373,32,18,2,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3)","r1=R78;c1=string@48168;r2=R85;c2=int:1;r3=R86;c3=int:512","benchmark_rexxcps_levelb_noopt",1367
374,31,3,2,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LINKATTR1_REG_REG_INT(r4,r1,c2)","r1=R11;r2=R3;r3=R7;c1=int:-3;r4=R10;c2=int:4","_address",8035
375,31,2,2,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R25;r2=R22;r3=R37;c1=int:17","trace",6598
376,31,2,2,5,over_3_symbols,"NULL_REG(r1) | ILT_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R0;r2=R4;r3=R8;c1=int:1;c2=label@56","pos",44
377,31,1,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | BNE_ID_REG_INT(c1,r3,c2)","r1=R7;r2=R8;c1=label@16137;r3=R44;c2=int:1","trace",16120
378,31,4,2,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2)","r1=R45;r2=R0;r3=R46;c1=int:768;r4=R47;c2=int:256","benchmark_rexxcps_levelb_noopt",486
379,30,1,1,6,over_3_symbols,"BNE_ID_REG_INT(c1,r1,c2) | REQ_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c1,r2)","c1=label@16137;r1=R44;c2=int:1;r2=R10;r3=R48;r4=R42","trace",16124
380,30,15,1,3,candidate,"BTOI_REG(r1) | ICOPY_REG_REG(r2,r1) | BR_ID(c1)","r1=R24;r2=R22;c1=label@17121","trace",17114
381,30,4,2,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4)","r1=R10;r2=R7;r3=R3;r4=R6","_address",8027
382,30,15,1,4,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BTOI_REG(r1) | ICOPY_REG_REG(r3,r1)","r1=R24;r2=R29;c1=int:1;r3=R22","trace",17110
383,30,2,2,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2)","r1=R46;c1=int:1;r2=R47;r3=R44;c2=int:4","benchmark_rexxcps_levelb_noopt",648
384,30,15,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRPOS_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1)","r1=R29;c1=int:1;r2=R28;r3=R26;r4=R24","trace",17103
385,30,15,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | STRLEN_REG_REG(r2,r3) | STRLEN_REG_REG(r4,r1)","r1=R26;c1=string@1502760;r2=R27;r3=R28;r4=R25","trace",17070
386,30,1,1,7,over_3_symbols,"NULL_REG(r1) | BNE_ID_REG_INT(c1,r2,c2) | REQ_REG_REG_REG(r3,r4,r5)","r1=R8;c1=label@16137;r2=R44;c2=int:1;r3=R10;r4=R48;r5=R42","trace",16122
387,30,15,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | STRLEN_REG_REG(r4,r1)","r1=R28;r2=R2;r3=R26;c1=string@1502760;r4=R27","trace",17067
388,30,11,2,4,over_3_symbols,"SETNUMSTD_INT(c1) | NULL_REG(r1) | SCOPY_REG_REG(r2,r3)","c1=int:1;r1=R3;r2=R2;r3=R15","_address",5783
389,30,2,2,4,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | RET_REG(r3)","r1=R8;r2=R0;r3=R7;r4=R10","left",117
390,30,4,2,4,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SETTP_REG_INT(r3,c1)","r1=R28;c1=int:256;r2=R30;r3=R26","_address",15894
391,30,15,1,6,over_3_symbols,"STRLEN_REG_REG(r1,r2) | ILT_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R25;r2=R26;r3=R24;r4=R27;c1=int:2;c2=label@17091","trace",17076
392,30,15,1,6,over_3_symbols,"STRLEN_REG_REG(r1,r2) | STRLEN_REG_REG(r3,r4) | ILT_REG_REG_INT(r5,r1,c1)","r1=R27;r2=R28;r3=R25;r4=R26;r5=R24;c1=int:2","trace",17073
393,30,15,1,5,over_3_symbols,"STRPOS_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BTOI_REG(r4)","r1=R29;r2=R28;r3=R26;r4=R24;c1=int:1","trace",17106
394,29,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | FNDNBLNK_REG_REG_REG(r2,r3,r4) | ILT_REG_REG_INT(r5,r2,c2)","c1=label@136;r1=R9;r2=R7;r3=R3;r4=R2;r5=R10;c2=int:0","word",68
395,29,1,1,7,over_3_symbols,"FNDBLNK_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_REG(r4,r5,r6) | BRF_ID_REG(c1,r4)","r1=R5;r2=R3;r3=R7;r4=R10;r5=R0;r6=R14;c1=label@122","word",88
396,29,1,1,7,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | FNDBLNK_REG_REG_REG(r2,r3,r4) | IEQ_REG_REG_REG(r5,r1,r6)","r1=R0;c1=int:1;r2=R5;r3=R3;r4=R7;r5=R10;r6=R14","word",84
397,29,1,1,7,over_3_symbols,"IEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | ILT_REG_REG_INT(r4,r5,c2)","r1=R10;r2=R0;r3=R14;c1=label@122;r4=R11;r5=R5;c2=int:0","word",92
398,29,1,1,6,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | FNDNBLNK_REG_REG_REG(r4,r5,r2)","r1=R9;r2=R2;r3=R4;c1=label@136;r4=R7;r5=R3","word",64
399,29,1,1,5,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | SETSTRPOS_REG_REG(r4,r3) | SUBSTRING_REG_REG_REG(r5,r4,r1)","r1=R6;r2=R5;r3=R7;r4=R3;r5=R1","word",109
400,29,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | ILT_REG_REG_REG(r3,r4,r5)","r1=R6;c1=int:0;r2=R1;c2=string@31136;r3=R9;r4=R2;r5=R4","word",58
401,29,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | ILT_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c2,r2)","r1=R1;c1=string@31136;r2=R9;r3=R2;r4=R4;c2=label@136","word",61
402,29,3,2,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | LOAD_REG_INT(r3,c1)","r1=R2;r2=R3;r3=R4;c1=int:0","_address",13816
403,29,1,1,5,over_3_symbols,"REQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | RET_REG(r4)","r1=R10;r2=R48;r3=R42;c1=label@16137;r4=R43","trace",16128
404,28,2,1,4,over_3_symbols,"BCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1)","r1=R23;r2=R29;r3=R31;c1=int:9","_address",9143
405,28,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | CONCAT_REG_REG_STRING(r2,r3,c2) | ITOS_REG(r4)","c1=label@813;r1=R56;r2=R55;r3=R29;c2=string@26552;r4=R30","benchmark_rexxcps_levelb_noopt",716
406,28,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IADD_REG_REG_INT(r2,r2,c3)","c1=label@5549;r1=R109;r2=R107;r3=R24;c2=int:0;c3=int:1","parseExec",5520
407,28,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | IADD_REG_REG_INT(r3,r4,c3)","c1=label@4671;r1=R110;r2=R120;c2=string@31136;r3=R112;r4=R118;c3=int:1","parseExec",4659
408,28,2,2,5,over_3_symbols,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_STRING(r1,c3) | SETTP_REG_INT(r1,c4)","c1=label@15343;r1=R9;c2=int:256;c3=string@31136;c4=int:0","_address",15333
409,28,1,1,6,over_3_symbols,"BRT_ID_REG(c1,r1) | FTOD_REG(r2) | CONCAT_REG_REG_STRING(r3,r4,c2)","c1=label@821;r1=R50;r2=R52;r3=R45;r4=R29;c2=string@26552","benchmark_rexxcps_levelb_noopt",553
410,28,1,1,5,over_3_symbols,"CONCAT_REG_REG_REG(r1,r2,r3) | CONCAT_REG_REG_STRING(r2,r4,c1) | ITOS_REG(r3)","r1=R59;r2=R55;r3=R30;r4=R29;c1=string@26552","benchmark_rexxcps_levelb_noopt",725
411,28,2,1,5,over_3_symbols,"CONCAT_REG_REG_REG(r1,r2,r3) | LOAD_REG_INT(r4,c1) | ITOS_REG(r4)","r1=R46;r2=R48;r3=R30;r4=R53;c1=int:1234","benchmark_rexxcps_levelb_noopt",445
412,28,2,1,5,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r2,c1) | LOAD_REG_INT(r3,c2) | ITOS_REG(r3)","r1=R60;r2=R27;c1=string@26552;r3=R59;c2=int:2","benchmark_rexxcps_levelb_noopt",862
413,28,2,1,3,candidate,"COPY_REG_REG(r1,r2) | ASSERTTYPE_REG_STRING(r1,c1) | UNLINK_REG(r2)","r1=R37;r2=R38;c1=string@30888","_address",14174
414,28,1,1,3,candidate,"DADD_REG_REG_REG(r1,r1,r2) | DCOPY_REG_REG(r3,r1) | DTOS_REG(r3)","r1=R63;r2=R62;r3=R60","benchmark_rexxcps_levelb_noopt",768
415,28,2,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r2,c1)","r1=R19;r2=R2;r3=R28;r4=R29;c1=int:0","_address",14076
416,28,1,1,4,over_3_symbols,"FCOPY_REG_REG(r1,r2) | FTOS_REG(r1) | LOAD_REG_INT(r3,c1)","r1=R48;r2=R52;r3=R47;c1=int:1","benchmark_rexxcps_levelb_noopt",601
417,28,1,1,3,candidate,"FCOPY_REG_REG(r1,r2) | FTOS_REG(r1) | REQ_REG_REG_STRING(r1,r1,c1)","r1=R48;r2=R52;c1=string@31304","benchmark_rexxcps_levelb_noopt",629
418,28,1,1,4,over_3_symbols,"FGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | FTOD_REG(r2)","r1=R50;r2=R52;r3=R51;c1=label@821","benchmark_rexxcps_levelb_noopt",549
419,28,1,1,6,over_3_symbols,"FLT_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c1,r1) | CONCAT_REG_REG_STRING(r3,r4,c2)","r1=R56;r2=R52;c1=label@813;r3=R55;r4=R29;c2=string@26552","benchmark_rexxcps_levelb_noopt",712
420,28,1,1,5,over_3_symbols,"FTOD_REG(r1) | CONCAT_REG_REG_STRING(r2,r3,c1) | ITOS_REG(r4)","r1=R52;r2=R45;r3=R29;c1=string@26552;r4=R30","benchmark_rexxcps_levelb_noopt",556
421,28,1,1,4,over_3_symbols,"FTOS_REG(r1) | LOAD_REG_INT(r2,c1) | SETTP_REG_INT(r1,c2)","r1=R48;r2=R47;c1=int:1;c2=int:768","benchmark_rexxcps_levelb_noopt",604
422,28,1,1,3,candidate,"FTOS_REG(r1) | REQ_REG_REG_STRING(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R48;c1=string@31304;c2=label@643","benchmark_rexxcps_levelb_noopt",632
423,28,2,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r6)","r1=R100;r2=R27;r3=R94;r4=R8;r5=R93;r6=R4","parseExec",3860
424,28,1,1,7,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r4,r5,c2)","r1=R109;r2=R4;r3=R27;c1=label@5549;r4=R107;r5=R24;c2=int:0","parseExec",5516
425,28,1,1,6,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r4,c2)","r1=R110;r2=R116;r3=R118;c1=label@4671;r4=R120;c2=string@31136","parseExec",4655
426,28,1,1,5,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | ILT_REG_INT_REG(r1,c2,r1) | BRF_ID_REG(c3,r1)","r1=R48;r2=R46;c1=int:1;c2=int:17;c3=label@629","benchmark_rexxcps_levelb_noopt",616
427,28,1,1,3,candidate,"ITOD_REG(r1) | DADD_REG_REG_REG(r2,r2,r1) | DCOPY_REG_REG(r3,r2)","r1=R62;r2=R63;r3=R60","benchmark_rexxcps_levelb_noopt",766
428,28,1,1,3,candidate,"ITOF_REG(r1) | FEQ_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c1,r1)","r1=R63;r2=R52;c1=label@813","benchmark_rexxcps_levelb_noopt",802
429,28,1,1,3,candidate,"ITOF_REG(r1) | FLT_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c1,r1)","r1=R56;r2=R52;c1=label@813","benchmark_rexxcps_levelb_noopt",710
430,28,1,1,5,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r3,r1) | CONCAT_REG_REG_STRING(r3,r4,c1)","r1=R30;r2=R59;r3=R55;r4=R29;c1=string@26552","benchmark_rexxcps_levelb_noopt",723
431,28,1,1,4,over_3_symbols,"ITOS_REG(r1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1)","r1=R45;r2=R46;c1=int:1;r3=R47","benchmark_rexxcps_levelb_noopt",646
432,28,11,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3) | UNLINK_REG(r1)","r1=R7;r2=R1;c1=int:2;r3=R3","_address",5821
433,28,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | COPY_REG_REG(r4,r1) | ASSERTTYPE_REG_STRING(r4,c1)","r1=R38;r2=R43;r3=R2;r4=R37;c1=string@30888","_address",14170
434,28,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | LOAD_REG_STRING(r4,c1) | SCOPY_REG_REG(r1,r4)","r1=R106;r2=R24;r3=R107;r4=R105;c1=string@31136","parseExec",5535
435,28,1,1,3,candidate,"LOAD_REG_INT(r1,c1) | ITOD_REG(r1) | DADD_REG_REG_REG(r2,r2,r1)","r1=R62;c1=int:1;r2=R63","benchmark_rexxcps_levelb_noopt",763
436,28,1,1,3,candidate,"LOAD_REG_INT(r1,c1) | ITOF_REG(r1) | FEQ_REG_REG_REG(r1,r2,r1)","r1=R63;c1=int:2;r2=R52","benchmark_rexxcps_levelb_noopt",799
437,28,1,1,3,candidate,"LOAD_REG_INT(r1,c1) | ITOF_REG(r1) | FLT_REG_REG_REG(r1,r2,r1)","r1=R56;c1=int:5;r2=R52","benchmark_rexxcps_levelb_noopt",707
438,28,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | ITOS_REG(r1) | LOAD_REG_INT(r2,c2)","r1=R45;c1=int:1234;r2=R46;c2=int:1","benchmark_rexxcps_levelb_noopt",643
439,28,1,1,3,candidate,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r1,r2) | RET_REG(r1)","r1=R0;c1=int:0;r2=R1","length",22
440,28,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | IADD_REG_REG_INT(r2,r3,c2) | BR_ID(c3)","r1=R120;c1=string@31136;r2=R112;r3=R118;c2=int:1;c3=label@4796","parseExec",4662
441,28,1,1,3,candidate,"LOAD_REG_STRING(r1,c1) | SCOPY_REG_REG(r2,r1) | UNLINK_REG(r2)","r1=R105;c1=string@31136;r2=R106","parseExec",5539
442,28,2,1,5,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | COPY_REG_REG(r4,r3)","r1=R43;r2=R2;c1=int:0;r3=R38;r4=R37","_address",14166
443,28,1,1,6,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | LOAD_REG_STRING(r4,c2)","r1=R24;r2=R107;c1=int:0;r3=R106;r4=R105;c2=string@31136","parseExec",5531
444,28,2,1,5,over_3_symbols,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | CALL_REG_FUNC_REG(r3,c2,r2)","r1=R3;r2=R4;c1=int:0;r3=R5;c2=func@13176","_address",13818
445,28,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DGT_REG_REG_REG(r1,r3,r1)","r1=R48;r2=R45;r3=R52","benchmark_rexxcps_levelb_noopt",587
446,28,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | LOAD_REG_INT(r3,c1)","r1=R63;r2=R55;r3=R62;c1=int:1","benchmark_rexxcps_levelb_noopt",758
447,28,2,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LOAD_REG_INT(r3,c1)","r1=R41;r2=R73;r3=R69;c1=int:0","benchmark_rexxcps_levelb_noopt",1281
448,28,2,1,5,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | LOAD_REG_INT(r2,c3)","r1=R6;c1=int:7;c2=string@36144;r2=R8;c3=int:0","_address",7978
449,28,2,2,5,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_STRING(r1,c4)","c1=int:1;c2=label@15343;r1=R9;c3=int:256;c4=string@31136","_address",15331
450,28,2,1,6,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LINKATTR1_REG_REG_INT(r3,r1,c3)","r1=R6;c1=string@36144;r2=R8;c2=int:0;r3=R7;c3=int:4","_address",7981
451,28,2,1,6,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | SETOBJUNINIT_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c3)","r1=R9;c1=string@322464;r2=R11;c2=string@321784;r3=R16;c3=int:0","_address",9003
452,28,1,1,3,candidate,"STOD_REG(r1) | DGT_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c1,r1)","r1=R48;r2=R52;c1=label@601","benchmark_rexxcps_levelb_noopt",590
453,28,1,1,3,candidate,"STOD_REG(r1) | LOAD_REG_INT(r2,c1) | ITOD_REG(r2)","r1=R63;r2=R62;c1=int:1","benchmark_rexxcps_levelb_noopt",761
454,28,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ITOF_REG(r3)","r1=R0;r2=R58;r3=R63;c1=int:2","benchmark_rexxcps_levelb_noopt",796
455,28,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | STRLEN_REG_REG(r3,r1)","r1=R1;r2=R3;r3=R0;c1=int:0","length",19
456,27,2,1,4,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | ITOS_REG(r2)","c1=label@1035;r1=R60;r2=R55;c2=int:1","benchmark_rexxcps_levelb_noopt",934
457,27,2,1,3,candidate,"DMULT_REG_REG_REG(r1,r1,r2) | DCOPY_REG_REG(r3,r1) | DTOS_REG(r3)","r1=R69;r2=R68;r3=R59","benchmark_rexxcps_levelb_noopt",1002
458,27,2,1,3,candidate,"FTOD_REG(r1) | DMULT_REG_REG_REG(r2,r2,r1) | DCOPY_REG_REG(r3,r2)","r1=R68;r2=R69;r3=R59","benchmark_rexxcps_levelb_noopt",1000
459,27,1,1,4,over_3_symbols,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | RET_INT(c1)","r1=R22;r2=R2;c1=int:0;c2=label@15818","_address",15809
460,27,2,1,3,candidate,"LOAD_REG_FLOAT(r1,c1) | FTOD_REG(r1) | DMULT_REG_REG_REG(r2,r2,r1)","r1=R68;c1=float@28760;r2=R69","benchmark_rexxcps_levelb_noopt",997
461,27,2,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | LOAD_REG_FLOAT(r3,c1)","r1=R69;r2=R55;r3=R68;c1=float@28760","benchmark_rexxcps_levelb_noopt",992
462,27,2,1,3,candidate,"STOD_REG(r1) | LOAD_REG_FLOAT(r2,c1) | FTOD_REG(r2)","r1=R69;r2=R68;c1=float@28760","benchmark_rexxcps_levelb_noopt",995
463,24,12,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | INE_REG_REG_INT(r3,r4,c1)","r1=R26;r2=R25;r3=R29;r4=R22;c1=int:0","trace",17127
464,24,12,1,5,over_3_symbols,"ENDLIFE_REG(r1) | INE_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R25;r2=R29;r3=R22;c1=int:0;c2=label@17143","trace",17129
465,24,6,2,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3)","r1=R50;c1=int:6;r2=R51;c2=int:2;r3=R48;c3=int:4","benchmark_rexxcps_levelb_noopt",458
466,23,5,3,6,over_3_symbols,"BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r2,r3) | SUBSTRING_REG_REG_REG(r4,r2,r5)","c1=label@507;r1=R48;r2=R23;r3=R41;r4=R0;r5=R1","format",497
467,23,2,2,3,candidate,"ENDLIFE_REG(r1) | LOAD_REG_INT(r1,c1) | ICOPY_REG_REG(r2,r1)","r1=R22;c1=int:0;r2=R21","_address",15792
468,21,2,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3)","c1=label@9093;r1=R23;r2=R21;c2=int:1;r3=R2;c3=int:256","_address",9059
469,21,4,2,6,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r4,r5)","r1=R11;r2=R10;r3=R9;c1=label@126;r4=R8;r5=R0","left",110
