section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,761,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,771723,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,COPY_REG_REG,,8,155633,65445280,420,0,13292,85.036478,,,,,,,,,,,,,,
instruction,NULL_REG,,14,16396,1874346,114,0,542,2.435436,,,,,,,,,,,,,,
instruction,LINKATTR1_REG_REG_INT,,203,90130,1147301,12,0,250,1.490748,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,79191,974074,12,0,209,1.265665,,,,,,,,,,,,,,
instruction,ENDLIFE_REG,,514,8193,817654,99,0,708,1.062421,,,,,,,,,,,,,,
instruction,IEQ_REG_REG_INT,,101,62778,814494,12,0,583,1.058315,,,,,,,,,,,,,,
instruction,UNLINK_REG,,213,46409,586115,12,0,333,0.761570,,,,,,,,,,,,,,
instruction,RET,,48,16395,526305,32,0,625,0.683856,,,,,,,,,,,,,,
instruction,BR_ID,,36,39642,497592,12,0,2709,0.646547,,,,,,,,,,,,,,
instruction,CALL4_REG_FUNC_REG_REG_REG_REG,,404,8190,456637,55,0,3542,0.593332,,,,,,,,,,,,,,
instruction,CALL3_REG_FUNC_REG_REG_REG,,403,8205,455214,55,0,2333,0.591483,,,,,,,,,,,,,,
instruction,IGETUNLINK_REG_REG,,285,32802,422213,12,0,1625,0.548603,,,,,,,,,,,,,,
instruction,ASSERTINITIALIZED_REG,,85,16395,349578,21,0,667,0.454225,,,,,,,,,,,,,,
instruction,SETTP_REG_INT,,517,24600,316221,12,0,542,0.410882,,,,,,,,,,,,,,
instruction,LOAD_REG_INT,,1,24614,314265,12,0,167,0.408341,,,,,,,,,,,,,,
instruction,ISETATTR1_REG_INT_REG,,406,24587,306384,12,0,1125,0.398101,,,,,,,,,,,,,,
instruction,SETOBJUNINIT_REG_STRING,,84,16396,241830,14,0,167,0.314222,,,,,,,,,,,,,,
instruction,NUMSCI_INT_INT_INT,,260,16396,218985,13,0,2416,0.284539,,,,,,,,,,,,,,
instruction,ICOPY_REG_REG,,9,16404,208462,12,0,250,0.270866,,,,,,,,,,,,,,
instruction,BRTF_ID_ID_REG,,39,16393,200376,12,0,417,0.260359,,,,,,,,,,,,,,
instruction,UNLINKBR_REG_ID,,288,10920,156698,14,0,12375,0.203606,,,,,,,,,,,,,,
instruction,ASSERTTYPE_REG_STRING,,61,8191,149567,18,0,458,0.194340,,,,,,,,,,,,,,
instruction,ISUB_REG_REG_INT,,18,8188,114863,14,0,416,0.149248,,,,,,,,,,,,,,
instruction,IADD_REG_REG_INT,,16,8191,108163,13,0,125,0.140542,,,,,,,,,,,,,,
instruction,IGTE_REG_REG_REG,,107,8202,103226,12,0,292,0.134127,,,,,,,,,,,,,,
instruction,ISUB_REG_INT_REG,,19,4094,55168,13,0,1250,0.071683,,,,,,,,,,,,,,
instruction,ISUB_REG_REG_REG,,17,4094,51201,12,0,125,0.066528,,,,,,,,,,,,,,
instruction,BRTPANDT_ID_REG_INT,,524,1,17459,17459,17459,17459,0.022685,,,,,,,,,,,,,,
instruction,SAY_REG,,450,1,7417,7417,7417,7417,0.009637,,,,,,,,,,,,,,
instruction,IGTE_REG_REG_INT,,108,1,3333,3333,3333,3333,0.004331,,,,,,,,,,,,,,
instruction,GETATTRS_REG_REG_INT,,215,1,2458,2458,2458,2458,0.003194,,,,,,,,,,,,,,
