section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxbvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,762,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,258164,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,COPY_REG_REG,,8,20163,1187436,58,0,6459,23.390942,,,,,,,,,,,,,,
instruction,LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT,,412,40288,686001,17,0,118500,13.513326,,,,,,,,,,,,,,
instruction,CALL2_REG_FUNC_REG_REG,,402,8659,539370,62,0,204375,10.624886,,,,,,,,,,,,,,
instruction,UNLINK_REG,,213,28816,357343,12,0,1125,7.039191,,,,,,,,,,,,,,
instruction,RET,,48,8659,257363,29,0,10500,5.069716,,,,,,,,,,,,,,
instruction,IGETUNLINK_REG_REG,,285,20158,256096,12,0,2875,5.044757,,,,,,,,,,,,,,
instruction,ASSERTINITIALIZED_REG,,85,8659,147833,17,0,916,2.912117,,,,,,,,,,,,,,
instruction,ISETUNLINKN_REG_REG_REG,,287,10078,145740,14,0,22417,2.870888,,,,,,,,,,,,,,
