cell_id,workload,runtime,vm,variant,tier,aggregate,lifecycle,work,metric,n,min,q1,median,q3,max,mad,relative_mad_percent,span_percent,rerun_recommended
sieve-rxvm-final,Sieve,crexx,rxvm,nr16-nr17-final,A,no,no,5500,elapsed_ns,10,1074855000.000000,1077194750.000000,1082364000.000000,1084638500.000000,1091534000.000000,4158000.000000,0.384159,1.540979,no
sieve-rxbvm-final,Sieve,crexx,rxbvm,nr16-nr17-final,A,no,no,5500,elapsed_ns,10,1412847000.000000,1421291250.000000,1430050000.000000,1437997500.000000,1609738000.000000,9360000.000000,0.654523,13.768120,yes
permute-rxvm-final,Permute,crexx,rxvm,nr16-nr17-final,A,no,no,5000,elapsed_ns,10,7347451000.000000,7410946500.000000,7432905000.000000,7449710750.000000,7594526000.000000,21554000.000000,0.289981,3.324070,no
permute-rxbvm-final,Permute,crexx,rxbvm,nr16-nr17-final,A,no,no,5000,elapsed_ns,10,7843410000.000000,7934646000.000000,7963781500.000000,7988415750.000000,8012271000.000000,28121500.000000,0.353117,2.120362,no
bounce-rxvm-final,Bounce,crexx,rxvm,nr16-nr17-final,A,no,no,2200,elapsed_ns,10,6815556000.000000,6895993750.000000,6940189000.000000,6982636500.000000,7045648000.000000,46899000.000000,0.675760,3.315356,no
bounce-rxbvm-final,Bounce,crexx,rxbvm,nr16-nr17-final,A,no,no,2200,elapsed_ns,10,7069860000.000000,7151961000.000000,7209425000.000000,7259232250.000000,7459179000.000000,57306000.000000,0.794876,5.400139,no
richards-rxvm-final,Richards,crexx,rxvm,nr16-nr17-final,A,no,no,20,elapsed_ns,10,12075378000.000000,12158186250.000000,12230708000.000000,12272461750.000000,12503643000.000000,66378000.000000,0.542716,3.501555,no
richards-rxbvm-final,Richards,crexx,rxbvm,nr16-nr17-final,A,no,no,20,elapsed_ns,10,12185757000.000000,12345258750.000000,12364418000.000000,12387849250.000000,12505621000.000000,22531500.000000,0.182229,2.586972,no
base64-rxvm-final,Base64,crexx,rxvm,nr16-nr17-final,A,no,no,2500,elapsed_ns,10,1510664000.000000,1586171000.000000,1658410500.000000,1699940000.000000,1726858000.000000,46929000.000000,2.829758,13.036218,yes
base64-rxbvm-final,Base64,crexx,rxbvm,nr16-nr17-final,A,no,no,2500,elapsed_ns,10,1361308000.000000,1448913750.000000,1515724500.000000,1625521500.000000,1688820000.000000,103116500.000000,6.803116,21.607621,yes
mandelbrot-rxvm-final,Mandelbrot,crexx,rxvm,nr16-nr17-final,A,no,no,500,elapsed_ns,10,153364000.000000,154831750.000000,159315500.000000,177127250.000000,254494000.000000,5618500.000000,3.526650,63.477816,yes
mandelbrot-rxbvm-final,Mandelbrot,crexx,rxbvm,nr16-nr17-final,A,no,no,500,elapsed_ns,10,182480000.000000,184266500.000000,186547000.000000,193729250.000000,209307000.000000,3593000.000000,1.926056,14.380826,yes
towers-rxvm-final,Towers,crexx,rxvm,nr16-nr17-final,A,no,no,10,elapsed_ns,10,684967000.000000,696822250.000000,700143500.000000,703781500.000000,719095000.000000,3692500.000000,0.527392,4.874429,no
towers-rxbvm-final,Towers,crexx,rxbvm,nr16-nr17-final,A,no,no,10,elapsed_ns,10,708179000.000000,713857000.000000,722368000.000000,728446750.000000,733434000.000000,6950500.000000,0.962183,3.496140,no
storage-rxvm-final,Storage,crexx,rxvm,nr16-nr17-final,A,no,no,10,elapsed_ns,10,1918140000.000000,1932099250.000000,1947761000.000000,2002919500.000000,2025794000.000000,27582500.000000,1.416113,5.527064,no
storage-rxbvm-final,Storage,crexx,rxbvm,nr16-nr17-final,A,no,no,10,elapsed_ns,10,1929671000.000000,1963282500.000000,2006007000.000000,2030542250.000000,2085090000.000000,31863000.000000,1.588379,7.747680,no
list-rxvm-final,List,crexx,rxvm,nr16-nr17-final,A,no,no,100,elapsed_ns,10,191941000.000000,193448250.000000,197390500.000000,203044250.000000,238441000.000000,4863000.000000,2.463644,23.557365,yes
list-rxbvm-final,List,crexx,rxbvm,nr16-nr17-final,A,no,no,100,elapsed_ns,10,220942000.000000,224310750.000000,227279000.000000,232216250.000000,252850000.000000,4544500.000000,1.999525,14.039133,yes
json-rxvm-final,JSON,crexx,rxvm,nr16-nr17-final,A,no,no,5000,elapsed_ns,10,268967000.000000,271305500.000000,273213500.000000,274167750.000000,322519000.000000,1681500.000000,0.615453,19.600788,yes
json-rxbvm-final,JSON,crexx,rxbvm,nr16-nr17-final,A,no,no,5000,elapsed_ns,10,325905000.000000,327448500.000000,329264500.000000,333391000.000000,370075000.000000,2096000.000000,0.636570,13.414747,yes
rexxcps-rxvm-final,RexxCPS,crexx,rxvm,nr16-nr17-final,A,no,no,1000-clauses,benchmark_rate,10,25911569.000000,27936618.500000,28120499.000000,28384745.500000,28643364.000000,227998.500000,0.810791,9.714604,no
rexxcps-rxbvm-final,RexxCPS,crexx,rxbvm,nr16-nr17-final,A,no,no,1000-clauses,benchmark_rate,10,25785136.000000,26032996.000000,26118831.500000,26157805.000000,26586930.000000,64037.500000,0.245178,3.069793,no
