section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxbvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,746,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,58886883,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,SETSTRPOS_REG_REG,,154,685000,212570104,310,0,39250,20.421282,,,,,,,,,,,,,,
instruction,ENDLIFE_REG,,514,11642014,161182758,13,0,34459,15.484579,,,,,,,,,,,,,,
instruction,NULL_REG,,14,5479002,73605299,13,0,35292,7.071148,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,3765000,51272125,13,0,31958,4.925634,,,,,,,,,,,,,,
instruction,SCOPY_REG_REG,,11,3078503,49635066,16,0,27083,4.768364,,,,,,,,,,,,,,
instruction,LOAD_REG_INT,,1,3428015,46261971,13,0,9916,4.444316,,,,,,,,,,,,,,
instruction,IADD_REG_REG_INT,,16,2736524,37623458,13,0,33417,3.614428,,,,,,,,,,,,,,
instruction,BR_ID,,36,2734005,35225672,12,0,28875,3.384076,,,,,,,,,,,,,,
instruction,ICOPY_REG_REG,,9,2221505,30540103,13,0,34042,2.933941,,,,,,,,,,,,,,
