section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,736,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,9519232,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,SETATTRS_REG_INT,,217,1053400,15794825,14,0,194167,12.509495,,,,,,,,,,,,,,
instruction,IGT_REG_REG_REG,,104,1087001,14335253,13,0,12042,11.353515,,,,,,,,,,,,,,
instruction,LINKATTR1_REG_REG_REG,,202,1053400,14264174,13,0,71875,11.297220,,,,,,,,,,,,,,
instruction,UNLINK_REG,,213,1053401,13337170,12,0,50292,10.563033,,,,,,,,,,,,,,
instruction,ICOPY_REG_REG,,9,803451,10540099,13,0,45042,8.347754,,,,,,,,,,,,,,
instruction,LOAD_REG_INT,,1,837153,10522836,12,0,78458,8.334082,,,,,,,,,,,,,,
instruction,IADD_REG_REG_REG,,15,586900,7732123,13,0,21000,6.123838,,,,,,,,,,,,,,
instruction,BRTF_ID_ID_REG,,39,586900,7428135,12,0,11417,5.883080,,,,,,,,,,,,,,
instruction,BLT_ID_REG_INT,,357,586900,7296676,12,0,12750,5.778965,,,,,,,,,,,,,,
instruction,BR_ID,,36,553451,6827785,12,0,10500,5.407603,,,,,,,,,,,,,,
instruction,BCTP_ID_REG,,349,500000,6407831,12,0,32125,5.075000,,,,,,,,,,,,,,
instruction,BRT_ID_REG,,37,500101,6314146,12,0,27250,5.000801,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,250002,3457234,13,0,75750,2.738128,,,,,,,,,,,,,,
instruction,NULL_REG,,14,50,1030081,20601,125,47625,0.815824,,,,,,,,,,,,,,
instruction,IADD_REG_REG_INT,,16,33450,452592,13,0,3000,0.358453,,,,,,,,,,,,,,
instruction,ENDLIFE_REG,,514,33551,444272,13,0,834,0.351863,,,,,,,,,,,,,,
instruction,COPY_REG_REG,,8,51,17169,336,0,6041,0.013598,,,,,,,,,,,,,,
instruction,SAY_REG,,450,1,12458,12458,12458,12458,0.009867,,,,,,,,,,,,,,
instruction,ITOS_REG,,229,2,8584,4292,125,8459,0.006799,,,,,,,,,,,,,,
instruction,INE_REG_REG_INT,,103,50,6999,139,0,583,0.005543,,,,,,,,,,,,,,
instruction,CONCAT_REG_STRING_REG,,136,1,6791,6791,6791,6791,0.005378,,,,,,,,,,,,,,
instruction,SETNUMFUZ_INT,,249,1,5875,5875,5875,5875,0.004653,,,,,,,,,,,,,,
instruction,IGTE_REG_REG_INT,,108,1,2583,2583,2583,2583,0.002046,,,,,,,,,,,,,,
instruction,GETATTRS_REG_REG_INT,,215,1,2583,2583,2583,2583,0.002046,,,,,,,,,,,,,,
instruction,LINKATTR1_REG_REG_INT,,203,1,2500,2500,2500,2500,0.001980,,,,,,,,,,,,,,
instruction,BRTPANDT_ID_REG_INT,,524,1,2125,2125,2125,2125,0.001683,,,,,,,,,,,,,,
instruction,STOI_REG,,237,1,1833,1833,1833,1833,0.001452,,,,,,,,,,,,,,
instruction,APPEND_REG_REG,,143,1,1375,1375,1375,1375,0.001089,,,,,,,,,,,,,,
instruction,SETNUMDGTS_INT,,246,1,1083,1083,1083,1083,0.000858,,,,,,,,,,,,,,
instruction,ILT_REG_REG_INT,,111,1,1041,1041,1041,1041,0.000824,,,,,,,,,,,,,,
instruction,SCONCAT_REG_REG_STRING,,138,1,1000,1000,1000,1000,0.000792,,,,,,,,,,,,,,
