entry,name,count,bytes,max_bytes,high_water,status
mandelbrot-noopt,attribute_pointer_storage,6,384,64,0,complete
mandelbrot-noopt,string_buffers,3,192,64,0,complete
mandelbrot-noopt,binary_buffers,0,0,0,0,complete
mandelbrot-noopt,value_slots,88,22528,5888,0,complete
mandelbrot-noopt,frame_activations,2,0,0,2,complete
mandelbrot-noopt,frame_reuses,0,0,0,0,complete
mandelbrot-opt,frame_blocks,1,9096,9096,0,complete
mandelbrot-opt,standalone_values,39,9984,256,0,complete
mandelbrot-opt,attribute_value_blocks,1,2048,2048,0,complete
mandelbrot-opt,attribute_pointer_storage,3,192,64,0,complete
mandelbrot-opt,string_buffers,2,128,64,0,complete
mandelbrot-opt,binary_buffers,0,0,0,0,complete
mandelbrot-opt,value_slots,74,18944,6912,0,complete
mandelbrot-opt,frame_activations,1,0,0,1,complete
mandelbrot-opt,frame_reuses,0,0,0,0,complete
towers-noopt,frame_blocks,25,130024,6376,0,complete
towers-noopt,standalone_values,39,9984,256,0,complete
towers-noopt,attribute_value_blocks,1659185,3398010880,2048,0,complete
towers-noopt,attribute_pointer_storage,4977555,318563520,64,0,complete
towers-noopt,string_buffers,3,192,64,0,complete
towers-noopt,binary_buffers,0,0,0,0,complete
towers-noopt,value_slots,13273836,3398102016,4352,0,complete
towers-noopt,frame_activations,737611,0,0,18,complete
towers-noopt,frame_reuses,737586,0,0,0,complete
towers-opt,frame_blocks,14,186640,13992,0,complete
towers-opt,standalone_values,39,9984,256,0,complete
towers-opt,attribute_value_blocks,1789443,3664779264,2048,0,complete
towers-opt,attribute_pointer_storage,5368329,343573056,64,0,complete
towers-opt,string_buffers,2,128,64,0,complete
towers-opt,binary_buffers,0,0,0,0,complete
towers-opt,value_slots,14316179,3664941824,11520,0,complete
towers-opt,frame_activations,163951,0,0,14,complete
towers-opt,frame_reuses,163937,0,0,0,complete
bounce-noopt,frame_blocks,8,30880,6104,0,complete
bounce-noopt,standalone_values,71339,18262784,256,0,complete
bounce-noopt,attribute_value_blocks,20107,41201664,16384,0,complete
bounce-noopt,attribute_pointer_storage,60317,3863616,1024,0,complete
bounce-noopt,string_buffers,3,192,64,0,complete
bounce-noopt,binary_buffers,0,0,0,0,complete
bounce-noopt,value_slots,232345,59480320,16384,0,complete
bounce-noopt,frame_activations,692901,0,0,4,complete
bounce-noopt,frame_reuses,692893,0,0,0,complete
bounce-opt,frame_blocks,3,19128,7736,0,complete
bounce-opt,standalone_values,142639,36515584,256,0,complete
bounce-opt,attribute_value_blocks,20014,41011200,16384,0,complete
bounce-opt,attribute_pointer_storage,60038,3845760,1024,0,complete
bounce-opt,string_buffers,2,128,64,0,complete
bounce-opt,binary_buffers,0,0,0,0,complete
bounce-opt,value_slots,302890,77539840,16384,0,complete
bounce-opt,frame_activations,10101,0,0,3,complete
bounce-opt,frame_reuses,10098,0,0,0,complete
storage-noopt,frame_blocks,17,79288,6104,0,complete
storage-noopt,standalone_values,39,9984,256,0,complete
storage-noopt,attribute_value_blocks,3705693,7772985344,4096,0,complete
storage-noopt,attribute_pointer_storage,11115227,723094464,128,0,complete
storage-noopt,string_buffers,3,192,64,0,complete
storage-noopt,binary_buffers,0,0,0,0,complete
storage-noopt,value_slots,30363445,7773041920,4096,0,complete
storage-noopt,frame_activations,341341,0,0,11,complete
storage-noopt,frame_reuses,341324,0,0,0,complete
storage-opt,frame_blocks,10,73824,8552,0,complete
storage-opt,standalone_values,39,9984,256,0,complete
storage-opt,attribute_value_blocks,4764485,9972539392,4096,0,complete
storage-opt,attribute_pointer_storage,14292790,928253312,128,0,complete
storage-opt,string_buffers,2,128,64,0,complete
storage-opt,binary_buffers,0,0,0,0,complete
storage-opt,value_slots,38955478,9972602368,6400,0,complete
storage-opt,frame_activations,191131,0,0,10,complete
storage-opt,frame_reuses,191121,0,0,0,complete
list-noopt,frame_blocks,48,312848,10184,0,complete
list-noopt,standalone_values,39,9984,256,0,complete
list-noopt,attribute_value_blocks,6602,13725696,4096,0,complete
list-noopt,attribute_pointer_storage,19606,1305984,256,0,complete
list-noopt,string_buffers,3,192,64,0,complete
list-noopt,binary_buffers,0,0,0,0,complete
list-noopt,value_slots,54496,13950976,7936,0,complete
list-noopt,frame_activations,4396101,0,0,19,complete
list-noopt,frame_reuses,4396053,0,0,0,complete
list-opt,frame_blocks,46,307984,10184,0,complete
list-opt,standalone_values,39,9984,256,0,complete
list-opt,attribute_value_blocks,6207,12713984,4096,0,complete
list-opt,attribute_pointer_storage,18619,1192128,256,0,complete
list-opt,string_buffers,2,128,64,0,complete
list-opt,binary_buffers,0,0,0,0,complete
list-opt,value_slots,50539,12937984,7936,0,complete
list-opt,frame_activations,4395901,0,0,19,complete
list-opt,frame_reuses,4395855,0,0,0,complete
richards-noopt,frame_blocks,24,113856,9640,0,complete
richards-noopt,standalone_values,39,9984,256,0,complete
richards-noopt,attribute_value_blocks,20,47104,8192,0,complete
richards-noopt,attribute_pointer_storage,60,4224,256,0,complete
richards-noopt,string_buffers,5,384,128,0,complete
richards-noopt,binary_buffers,0,0,0,0,complete
richards-noopt,value_slots,487,124672,8192,0,complete
richards-noopt,frame_activations,469639,0,0,8,complete
richards-noopt,frame_reuses,469615,0,0,0,complete
richards-opt,frame_blocks,9,77784,19976,0,complete
richards-opt,standalone_values,39,9984,256,0,complete
richards-opt,attribute_value_blocks,41692,85581824,8192,0,complete
richards-opt,attribute_pointer_storage,125076,8017152,256,0,complete
richards-opt,string_buffers,4,320,128,0,complete
richards-opt,binary_buffers,0,0,0,0,complete
richards-opt,value_slots,334571,85650176,17152,0,complete
richards-opt,frame_activations,119158,0,0,6,complete
richards-opt,frame_reuses,119149,0,0,0,complete
json-noopt,frame_blocks,12,297376,29224,0,complete
json-noopt,standalone_values,39,9984,256,0,complete
json-noopt,attribute_value_blocks,22,45056,2048,0,complete
json-noopt,attribute_pointer_storage,66,4224,64,0,complete
json-noopt,string_buffers,15072,15426240,1024,0,complete
json-noopt,binary_buffers,25070,15740768,1024,0,complete
json-noopt,value_slots,1231,315136,25856,0,complete
json-noopt,frame_activations,745001,0,0,11,complete
json-noopt,frame_reuses,744989,0,0,0,complete
json-opt,frame_blocks,12,296832,29224,0,complete
json-opt,standalone_values,39,9984,256,0,complete
json-opt,attribute_value_blocks,22,45056,2048,0,complete
json-opt,attribute_pointer_storage,66,4224,64,0,complete
json-opt,string_buffers,15063,15422592,1024,0,complete
json-opt,binary_buffers,25070,15740768,1024,0,complete
json-opt,value_slots,1229,314624,25856,0,complete
json-opt,frame_activations,745001,0,0,11,complete
json-opt,frame_reuses,744989,0,0,0,complete
base64-noopt,frame_blocks,12,56656,8552,0,complete
base64-noopt,standalone_values,39,9984,256,0,complete
base64-noopt,attribute_value_blocks,2,4096,2048,0,complete
base64-noopt,attribute_pointer_storage,6,384,64,0,complete
base64-noopt,string_buffers,511,1028800,2048,0,complete
base64-noopt,binary_buffers,1006,1542208,2048,0,complete
base64-noopt,value_slots,186,47616,6400,0,complete
base64-noopt,frame_activations,2054008,0,0,4,complete
base64-noopt,frame_reuses,2053996,0,0,0,complete
base64-opt,frame_blocks,2,26624,13720,0,complete
base64-opt,standalone_values,39,9984,256,0,complete
base64-opt,attribute_value_blocks,1,2048,2048,0,complete
base64-opt,attribute_pointer_storage,3,192,64,0,complete
base64-opt,string_buffers,13,16768,2048,0,complete
base64-opt,binary_buffers,511,524352,2048,0,complete
base64-opt,value_slots,132,33792,11264,0,complete
base64-opt,frame_activations,501,0,0,2,complete
base64-opt,frame_reuses,499,0,0,0,complete
rexxcps-noopt,frame_blocks,94,652160,35752,0,complete
rexxcps-noopt,standalone_values,81,20736,256,0,complete
rexxcps-noopt,attribute_value_blocks,585,1736704,65536,0,complete
rexxcps-noopt,attribute_pointer_storage,1738,147072,2048,0,complete
rexxcps-noopt,string_buffers,539,24384,128,0,complete
rexxcps-noopt,binary_buffers,0,0,0,0,complete
rexxcps-noopt,value_slots,8639,2211584,65536,0,complete
rexxcps-noopt,frame_activations,3766,0,0,7,complete
rexxcps-noopt,frame_reuses,3672,0,0,0,complete
rexxcps-opt,frame_blocks,83,603064,35752,0,complete
rexxcps-opt,standalone_values,246,62976,256,0,complete
rexxcps-opt,attribute_value_blocks,585,1736704,65536,0,complete
rexxcps-opt,attribute_pointer_storage,1738,147072,2048,0,complete
rexxcps-opt,string_buffers,248,17632,128,0,complete
rexxcps-opt,binary_buffers,0,0,0,0,complete
rexxcps-opt,value_slots,8695,2225920,65536,0,complete
rexxcps-opt,frame_activations,3301,0,0,7,complete
rexxcps-opt,frame_reuses,3218,0,0,0,complete
