sample_id,stream,line_number,text
timing-DECIMAL-common18-compound-common18-compound-rxbvm-default-opt-recorded-1,stdout,1,DECIMAL-GATE1 standard=common digits=18 mode=compound iterations=600000 work=36000000 checksum=241445676608.4196:134400000
timing-DECIMAL-common18-compound-common18-compound-rxbvm-default-opt-recorded-1,stdout,2,PASS: DECIMAL-01 Gate 1 decimal workload
timing-DECIMAL-common18-compound-common18-compound-rxtvm-default-opt-recorded-1,stdout,1,DECIMAL-GATE1 standard=common digits=18 mode=compound iterations=600000 work=36000000 checksum=241445676608.4196:134400000
timing-DECIMAL-common18-compound-common18-compound-rxtvm-default-opt-recorded-1,stdout,2,PASS: DECIMAL-01 Gate 1 decimal workload
timing-DECIMAL-common18-compound-common18-compound-rxtvm-mc-opt-recorded-1,stdout,1,DECIMAL-GATE1 standard=common digits=18 mode=compound iterations=600000 work=36000000 checksum=241445676608.4196:134400000
timing-DECIMAL-common18-compound-common18-compound-rxtvm-mc-opt-recorded-1,stdout,2,PASS: DECIMAL-01 Gate 1 decimal workload
timing-DECIMAL-common18-compound-common18-compound-rxtvm-db-opt-recorded-1,stdout,1,DECIMAL-GATE1 standard=common digits=18 mode=compound iterations=600000 work=36000000 checksum=241445676608.801:112800000
timing-DECIMAL-common18-compound-common18-compound-rxtvm-db-opt-recorded-1,stdout,2,PASS: DECIMAL-01 Gate 1 decimal workload
timing-DECIMAL-common18-compound-common18-compound-rxtvm-db-opt-recorded-2,stdout,1,DECIMAL-GATE1 standard=common digits=18 mode=compound iterations=600000 work=36000000 checksum=241445676608.801:112800000
timing-DECIMAL-common18-compound-common18-compound-rxtvm-db-opt-recorded-2,stdout,2,PASS: DECIMAL-01 Gate 1 decimal workload
timing-DECIMAL-common18-compound-common18-compound-rxtvm-mc-opt-recorded-2,stdout,1,DECIMAL-GATE1 standard=common digits=18 mode=compound iterations=600000 work=36000000 checksum=241445676608.4196:134400000
timing-DECIMAL-common18-compound-common18-compound-rxtvm-mc-opt-recorded-2,stdout,2,PASS: DECIMAL-01 Gate 1 decimal workload
timing-DECIMAL-common18-compound-common18-compound-rxtvm-default-opt-recorded-2,stdout,1,DECIMAL-GATE1 standard=common digits=18 mode=compound iterations=600000 work=36000000 checksum=241445676608.4196:134400000
timing-DECIMAL-common18-compound-common18-compound-rxtvm-default-opt-recorded-2,stdout,2,PASS: DECIMAL-01 Gate 1 decimal workload
timing-DECIMAL-common18-compound-common18-compound-rxbvm-default-opt-recorded-2,stdout,1,DECIMAL-GATE1 standard=common digits=18 mode=compound iterations=600000 work=36000000 checksum=241445676608.4196:134400000
timing-DECIMAL-common18-compound-common18-compound-rxbvm-default-opt-recorded-2,stdout,2,PASS: DECIMAL-01 Gate 1 decimal workload
timing-DECIMAL-common18-compound-common18-compound-rxtvm-mc-opt-recorded-3,stdout,1,DECIMAL-GATE1 standard=common digits=18 mode=compound iterations=600000 work=36000000 checksum=241445676608.4196:134400000
timing-DECIMAL-common18-compound-common18-compound-rxtvm-mc-opt-recorded-3,stdout,2,PASS: DECIMAL-01 Gate 1 decimal workload
timing-DECIMAL-common18-compound-common18-compound-rxtvm-db-opt-recorded-3,stdout,1,DECIMAL-GATE1 standard=common digits=18 mode=compound iterations=600000 work=36000000 checksum=241445676608.801:112800000
timing-DECIMAL-common18-compound-common18-compound-rxtvm-db-opt-recorded-3,stdout,2,PASS: DECIMAL-01 Gate 1 decimal workload
timing-DECIMAL-common18-compound-common18-compound-rxbvm-default-opt-recorded-3,stdout,1,DECIMAL-GATE1 standard=common digits=18 mode=compound iterations=600000 work=36000000 checksum=241445676608.4196:134400000
timing-DECIMAL-common18-compound-common18-compound-rxbvm-default-opt-recorded-3,stdout,2,PASS: DECIMAL-01 Gate 1 decimal workload
timing-DECIMAL-common18-compound-common18-compound-rxtvm-default-opt-recorded-3,stdout,1,DECIMAL-GATE1 standard=common digits=18 mode=compound iterations=600000 work=36000000 checksum=241445676608.4196:134400000
timing-DECIMAL-common18-compound-common18-compound-rxtvm-default-opt-recorded-3,stdout,2,PASS: DECIMAL-01 Gate 1 decimal workload
timing-DECIMAL-common18-compound-common18-compound-rxtvm-default-opt-recorded-4,stdout,1,DECIMAL-GATE1 standard=common digits=18 mode=compound iterations=600000 work=36000000 checksum=241445676608.4196:134400000
timing-DECIMAL-common18-compound-common18-compound-rxtvm-default-opt-recorded-4,stdout,2,PASS: DECIMAL-01 Gate 1 decimal workload
timing-DECIMAL-common18-compound-common18-compound-rxbvm-default-opt-recorded-4,stdout,1,DECIMAL-GATE1 standard=common digits=18 mode=compound iterations=600000 work=36000000 checksum=241445676608.4196:134400000
timing-DECIMAL-common18-compound-common18-compound-rxbvm-default-opt-recorded-4,stdout,2,PASS: DECIMAL-01 Gate 1 decimal workload
timing-DECIMAL-common18-compound-common18-compound-rxtvm-db-opt-recorded-4,stdout,1,DECIMAL-GATE1 standard=common digits=18 mode=compound iterations=600000 work=36000000 checksum=241445676608.801:112800000
timing-DECIMAL-common18-compound-common18-compound-rxtvm-db-opt-recorded-4,stdout,2,PASS: DECIMAL-01 Gate 1 decimal workload
