section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,5,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxbvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,profile_mode,timing,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,766,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,46725872,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,branch_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
status,"instructions","complete",,0,0,0,0,0,0,,,,,,,,,,,,,,"complete"
status,"procedures","complete",,0,0,0,0,0,0,,,,,,,,,,,,,,"complete"
status,"allocations","complete",,0,0,0,0,0,0,,,,,,,,,,,,,,"complete"
status,"call_census","complete",,0,0,0,0,0,0,,,,,,,,,,,,,,"complete"
status,"frame_entry","complete",,0,0,0,0,0,0,,,,,,,,,,,,,,"complete"
status,"value_operations","complete",,0,0,0,0,0,0,,,,,,,,,,,,,,"complete"
status,"branch_sites","complete",,0,0,0,0,0,0,,,,,,,,,,,,,,"complete"
instruction,SETSTRPOS_REG_REG,,154,685000,180456582,263,0,17500,20.974262,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,6676007,85612774,12,0,13875,9.950675,,,,,,,,,,,,,,
instruction,SCOPY_REG_REG,,11,3078503,51475120,16,0,46292,5.982894,,,,,,,,,,,,,,
instruction,IADD_REG_REG_INT,,16,2736524,48782500,17,0,12954042,5.669934,,,,,,,,,,,,,,
instruction,LOAD_REG_INT,,1,3427515,47377641,13,0,11792,5.506649,,,,,,,,,,,,,,
instruction,BR_ID,,36,2734005,34869904,12,0,13959,4.052889,,,,,,,,,,,,,,
instruction,ICOPY_REG_REG,,9,2221504,32731478,14,0,10917,3.804342,,,,,,,,,,,,,,
instruction,LOAD_REG_STRING,,3,2053001,28002008,13,0,15333,3.254641,,,,,,,,,,,,,,
instruction,RNE_REG_REG_STRING,,567,684000,25121350,36,0,9125,2.919826,,,,,,,,,,,,,,
instruction,STRPOS_REG_REG_REG,,164,683000,24853786,36,0,11583,2.888727,,,,,,,,,,,,,,
instruction,STRLEN_REG_REG,,149,1370502,20401644,14,0,7583,2.371260,,,,,,,,,,,,,,
instruction,SEQ_REG_REG_STRING,,117,1366000,19317189,14,0,10417,2.245215,,,,,,,,,,,,,,
instruction,ISUB_REG_REG_INT,,18,1368501,19220894,14,0,9792,2.234023,,,,,,,,,,,,,,
instruction,BGE_ID_REG_INT,,355,1368000,17519127,12,0,10375,2.036228,,,,,,,,,,,,,,
instruction,IGT_REG_REG_INT,,105,1198000,16318722,13,0,10291,1.896706,,,,,,,,,,,,,,
