sample_id,stream,line_number,text
timing-DECIMAL-L1-arithmetic-adapter-mc-common18-arithmetic-warmup-1,stdout,1,DECIMAL-ADAPTER provider=rxvm_mc_decimal standard=common digits=18 mode=arithmetic iterations=50000000 checksum=3950.617248
timing-DECIMAL-L1-arithmetic-adapter-mc-common18-arithmetic-warmup-1,stdout,2,PASS: DECIMAL-01 Gate 1 adapter payload
timing-DECIMAL-L1-arithmetic-adapter-db-common18-arithmetic-warmup-1,stdout,1,DECIMAL-ADAPTER provider=rxvm_db_decimal standard=common digits=18 mode=arithmetic iterations=50000000 checksum=3950.617248
timing-DECIMAL-L1-arithmetic-adapter-db-common18-arithmetic-warmup-1,stdout,2,PASS: DECIMAL-01 Gate 1 adapter payload
timing-DECIMAL-L1-arithmetic-adapter-mc-classic9-arithmetic-warmup-1,stdout,1,DECIMAL-ADAPTER provider=rxvm_mc_decimal standard=classic digits=9 mode=arithmetic iterations=50000000 checksum=3950.61725
timing-DECIMAL-L1-arithmetic-adapter-mc-classic9-arithmetic-warmup-1,stdout,2,PASS: DECIMAL-01 Gate 1 adapter payload
timing-DECIMAL-L1-arithmetic-adapter-db-classic9-arithmetic-warmup-1,stdout,1,DECIMAL-ADAPTER provider=rxvm_db_decimal standard=classic digits=9 mode=arithmetic iterations=50000000 checksum=3950.61725
timing-DECIMAL-L1-arithmetic-adapter-db-classic9-arithmetic-warmup-1,stdout,2,PASS: DECIMAL-01 Gate 1 adapter payload
timing-DECIMAL-L1-arithmetic-adapter-db-classic9-arithmetic-warmup-2,stdout,1,DECIMAL-ADAPTER provider=rxvm_db_decimal standard=classic digits=9 mode=arithmetic iterations=50000000 checksum=3950.61725
timing-DECIMAL-L1-arithmetic-adapter-db-classic9-arithmetic-warmup-2,stdout,2,PASS: DECIMAL-01 Gate 1 adapter payload
timing-DECIMAL-L1-arithmetic-adapter-mc-classic9-arithmetic-warmup-2,stdout,1,DECIMAL-ADAPTER provider=rxvm_mc_decimal standard=classic digits=9 mode=arithmetic iterations=50000000 checksum=3950.61725
