entry,window,rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
permute-noopt,3,46,1,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IGTE_REG_REG_INT(r2,r2,c1)",r1=R1;c1=int:1;r2=R4;r3=R0;c2=int:0,benchmark_awfy_permute_noopt,16
permute-noopt,3,47,1,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3) | BRT_ID_REG(c2,r2)",r1=R5;c1=int:1;r2=R4;r3=R1;c2=label@107,benchmark_awfy_permute_noopt,61
permute-noopt,3,48,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r2,r4)",r1=R2;c1=int:0;r2=R5;c2=int:1;r3=R4;r4=R1,benchmark_awfy_permute_noopt,58
permute-noopt,3,49,1,1,1,4,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | IGETUNLINK_REG_REG(r3,r1)",r1=R5;r2=R0;c1=int:1;r3=R1,benchmark_awfy_permute_noopt,30
permute-noopt,3,50,1,1,1,6,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | COPY_REG_REG(r2,r1)",c1=int:18;c2=int:1;c3=label@13;r1=R12;c4=int:512;r2=R0,benchmark_awfy_permute_noopt,0
permute-noopt,3,51,1,1,1,3,candidate,SAY_REG(r1) | SAY_STRING(c1) | RET_INT(c2),r1=R10;c1=string@19136;c2=int:0,benchmark_awfy_permute_noopt,125
permute-noopt,3,52,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | CONCAT_REG_REG_REG(r1,r1,r2)",r1=R10;c1=string@19096;r2=R2,benchmark_awfy_permute_noopt,115
permute-noopt,3,53,1,1,1,3,candidate,"STOI_REG(r1) | IGETUNLINK_REG_REG(r2,r1) | ILT_REG_REG_INT(r1,r2,c1)",r1=R5;r2=R1;c1=int:1,benchmark_awfy_permute_noopt,34
permute-noopt,4,1,503900,1,1,9,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r2,r1,c3,c4,r3,r4,c2) | IGETUNLINK_REG_REG(r5,r3)",r1=R11;c1=int:18;c2=int:1;r2=R5;c3=int:2;c4=int:6;r3=R4;r4=R12;r5=R2,benchmark_awfy_permute_noopt,299
permute-noopt,4,2,503900,1,1,10,candidate,"IGETUNLINK_REG_REG(r1,r2) | UNLINKN_REG_REG(r3,r1) | UNLINK_REG(r4) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r2,r5,c1,c2,r6,r7,c3)",r1=R6;r2=R7;r3=R8;r4=R4;r5=R11;c1=int:2;c2=int:6;r6=R9;r7=R13;c3=int:1,benchmark_awfy_permute_noopt,334
permute-noopt,4,3,503900,1,1,12,candidate,"IGETUNLINK_REG_REG(r1,r2) | UNLINK_REG(r3) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r2,r4,c1,c2,r5,r6,c3) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r7,r4,c1,c2,r8,r9,c3)",r1=R2;r2=R4;r3=R5;r4=R11;c1=int:2;c2=int:6;r5=R6;r6=R12;c3=int:1;r7=R8;r8=R7;r9=R13,benchmark_awfy_permute_noopt,313
permute-noopt,4,4,503900,1,1,9,candidate,"LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3) | IGETUNLINK_REG_REG(r5,r3) | UNLINKN_REG_REG(r1,r5) | UNLINK_REG(r6)",r1=R8;r2=R11;c1=int:2;c2=int:6;r3=R7;r4=R13;c3=int:1;r5=R6;r6=R4,benchmark_awfy_permute_noopt,326
permute-noopt,4,5,503900,1,1,9,candidate,"LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3) | IGETUNLINK_REG_REG(r5,r3) | UNLINK_REG(r1) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r3,r2,c1,c2,r6,r4,c3)",r1=R5;r2=R11;c1=int:2;c2=int:6;r3=R4;r4=R12;c3=int:1;r5=R2;r6=R6,benchmark_awfy_permute_noopt,305
permute-noopt,4,6,503900,1,1,10,candidate,"LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r5,r2,c1,c2,r6,r7,c3) | IGETUNLINK_REG_REG(r3,r6) | UNLINKN_REG_REG(r5,r3)",r1=R4;r2=R11;c1=int:2;c2=int:6;r3=R6;r4=R12;c3=int:1;r5=R8;r6=R7;r7=R13,benchmark_awfy_permute_noopt,318
permute-noopt,4,7,503900,1,1,9,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c3,c4,r3,r4,c2) | IGETUNLINK_REG_REG(r5,r3) | UNLINK_REG(r1)",c1=int:18;c2=int:1;r1=R5;r2=R11;c3=int:2;c4=int:6;r3=R4;r4=R12;r5=R2,benchmark_awfy_permute_noopt,301
permute-noopt,4,8,503900,1,1,11,candidate,"UNLINKN_REG_REG(r1,r2) | UNLINK_REG(r3) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r4,r5,c1,c2,r6,r7,c3) | ISETUNLINKN_REG_REG_REG(r6,r8,r4)",r1=R8;r2=R6;r3=R4;r4=R7;r5=R11;c1=int:2;c2=int:6;r6=R9;r7=R13;c3=int:1;r8=R2,benchmark_awfy_permute_noopt,337
permute-noopt,4,9,503900,1,1,9,candidate,"UNLINK_REG(r1) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r2,r3,c1,c2,r4,r5,c3) | ISETUNLINKN_REG_REG_REG(r4,r6,r2) | RET()",r1=R4;r2=R7;r3=R11;c1=int:2;c2=int:6;r4=R9;r5=R13;c3=int:1;r6=R2,benchmark_awfy_permute_noopt,340
permute-noopt,4,10,503900,1,1,11,candidate,"UNLINK_REG(r1) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r2,r3,c1,c2,r4,r5,c3) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r6,r3,c1,c2,r7,r8,c3) | IGETUNLINK_REG_REG(r4,r7)",r1=R5;r2=R4;r3=R11;c1=int:2;c2=int:6;r4=R6;r5=R12;c3=int:1;r6=R8;r7=R7;r8=R13,benchmark_awfy_permute_noopt,316
permute-noopt,4,11,433000,1,1,5,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r2,r1,c2) | IADD_REG_REG_INT(r3,r2,c2)",r1=R20;c1=int:18;c2=int:1;r2=R3;r3=R4,benchmark_awfy_permute_noopt,192
permute-noopt,4,12,433000,1,1,6,candidate,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | ISETATTR1_REG_INT_REG(r3,c1,r1) | INE_REG_REG_INT(r1,r4,c2)",r1=R4;r2=R3;c1=int:1;r3=R20;r4=R21;c2=int:0,benchmark_awfy_permute_noopt,202
permute-noopt,4,13,433000,1,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c1) | UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r2,c1,r3)",r1=R3;r2=R20;c1=int:1;r3=R4,benchmark_awfy_permute_noopt,198
permute-noopt,4,14,433000,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r1,r2,c2) | IADD_REG_REG_INT(r3,r1,c2) | UNLINK_REG(r1)",c1=int:18;c2=int:1;r1=R3;r2=R20;r3=R4,benchmark_awfy_permute_noopt,194
permute-noopt,4,15,433000,1,1,7,candidate,"UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r2,c1,r3) | INE_REG_REG_INT(r3,r4,c2) | BRF_ID_REG(c3,r3)",r1=R3;r2=R20;c1=int:1;r3=R4;r4=R21;c2=int:0;c3=label@298,benchmark_awfy_permute_noopt,206
permute-noopt,4,16,251950,1,1,9,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | SETTP_REG_INT(r4,c2) | CALL3_REG_FUNC_REG_REG_REG(r5,c3,r4,r6,r2)",r1=R5;r2=R7;r3=R6;c1=label@298;r4=R20;c2=int:256;r5=R14;c3=func@344;r6=R3,benchmark_awfy_permute_noopt,259
permute-noopt,4,17,181000,1,1,9,candidate,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_INT(r2,r3,c2) | SETTP_REG_INT(r4,c3) | CALL2_REG_FUNC_REG_REG(r5,c4,r4,r2)",c1=label@298;r1=R4;r2=R3;r3=R21;c2=int:1;r4=R20;c3=int:256;r5=R2;c4=func@264,benchmark_awfy_permute_noopt,216
permute-noopt,4,18,181000,1,1,7,candidate,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2) | ISUB_REG_INT_REG(r5,c1,r4)",r1=R7;r2=R3;r3=R6;c1=int:0;r4=R8;c2=int:1;r5=R9,benchmark_awfy_permute_noopt,231
permute-noopt,4,19,181000,1,1,8,candidate,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | ISUB_REG_REG_INT(r3,r2,c3) | SETTP_REG_INT(r4,c4)",r1=R4;r2=R21;c1=int:0;c2=label@298;r3=R3;c3=int:1;r4=R20;c4=int:256,benchmark_awfy_permute_noopt,212
permute-noopt,4,20,181000,1,1,7,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | INE_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | ISUB_REG_REG_INT(r4,r3,c1)",r1=R20;c1=int:1;r2=R4;r3=R21;c2=int:0;c3=label@298;r4=R3,benchmark_awfy_permute_noopt,208
permute-noopt,4,21,181000,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1) | ILT_REG_REG_INT(r3,r2,c2) | BRT_ID_REG(c3,r3)",r1=R8;c1=int:1;r2=R9;c2=int:0;r3=R5;c3=label@259,benchmark_awfy_permute_noopt,237
permute-noopt,4,22,181000,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | ISUB_REG_INT_REG(r3,c1,r2) | ILT_REG_REG_INT(r4,r3,c1)",r1=R6;c1=int:0;r2=R8;c2=int:1;r3=R9;r4=R5,benchmark_awfy_permute_noopt,234
permute-noopt,4,23,50,1,1,5,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | LOAD_REG_INT(r2,c3) | ISETATTR1_REG_INT_REG(r1,c2,r2)",r1=R6;c1=int:18;c2=int:1;r2=R2;c3=int:0,benchmark_awfy_permute_noopt,162
permute-noopt,4,24,50,1,1,8,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r1,c3) | CALL2_REG_FUNC_REG_REG(r4,c4,r1,r3)",r1=R6;c1=int:1;r2=R2;r3=R3;c2=int:6;c3=int:256;r4=R4;c4=func@264,benchmark_awfy_permute_noopt,171
permute-noopt,4,25,50,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1) | LOAD_REG_INT(r3,c3) | SETTP_REG_INT(r2,c4)",r1=R2;c1=int:0;r2=R6;c2=int:1;r3=R3;c3=int:6;c4=int:256,benchmark_awfy_permute_noopt,168
permute-noopt,4,26,50,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LOAD_REG_INT(r1,c3) | ISETATTR1_REG_INT_REG(r2,c2,r1) | LOAD_REG_INT(r3,c4)",c1=int:18;c2=int:1;r1=R2;c3=int:0;r2=R6;r3=R3;c4=int:6,benchmark_awfy_permute_noopt,164
permute-noopt,4,27,50,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LOAD_REG_INT(r1,c3) | ISETATTR1_REG_INT_REG(r2,c2,r1) | RET_REG(r2)",c1=int:18;c2=int:1;r1=R2;c3=int:0;r2=R0,benchmark_awfy_permute_noopt,149
permute-noopt,4,28,50,1,1,7,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | NUMSCI_INT_INT_INT(c3,c4,c4) | LOAD_REG_INT(r2,c5)",r1=R0;c1=int:3;c2=string@8;c3=int:18;c4=int:1;r2=R2;c5=int:0,benchmark_awfy_permute_noopt,143
permute-noopt,4,29,50,1,1,6,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | NUMSCI_INT_INT_INT(c2,c3,c3) | LOAD_REG_INT(r2,c4) | ISETATTR1_REG_INT_REG(r1,c3,r2)",r1=R0;c1=string@8;c2=int:18;c3=int:1;r2=R2;c4=int:0,benchmark_awfy_permute_noopt,146
permute-noopt,4,30,1,1,1,6,candidate,"BRF_ID_REG(c1,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c2) | STOI_REG(r2) | IGETUNLINK_REG_REG(r4,r2)",c1=label@39;r1=R4;r2=R5;r3=R0;c2=int:1;r4=R1,benchmark_awfy_permute_noopt,27
permute-noopt,4,31,1,1,1,4,candidate,"CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1) | SAY_STRING(c1) | RET_INT(c2)",r1=R10;r2=R2;c1=string@19136;c2=int:0,benchmark_awfy_permute_noopt,121
permute-noopt,4,32,1,1,1,5,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r1,r1,r3)",r1=R10;c1=string@19024;r2=R1;c2=string@19096;r3=R2,benchmark_awfy_permute_noopt,111
permute-noopt,4,33,1,1,1,5,candidate,"ENDLIFE_REG(r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2) | SCONCAT_REG_REG_STRING(r3,r3,c2)",r1=R6;r2=R1;r3=R10;c1=string@19024;c2=string@19096,benchmark_awfy_permute_noopt,107
permute-noopt,4,34,1,1,1,6,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1) | MINLINKATTR1_REG_REG_INT(r3,r2,c2)",r1=R4;r2=R0;c1=int:0;c2=int:1;c3=label@39;r3=R5,benchmark_awfy_permute_noopt,19
permute-noopt,4,35,1,1,1,5,candidate,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c1) | STOI_REG(r2)",r1=R4;c1=int:1;c2=label@39;r2=R5;r3=R0,benchmark_awfy_permute_noopt,23
permute-noopt,4,36,1,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r2,r1) | SAY_REG(r2) | SAY_STRING(c1)",r1=R2;r2=R10;c1=string@19136,benchmark_awfy_permute_noopt,119
permute-noopt,4,37,1,1,1,5,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2) | ITOS_REG(r3)",r1=R1;r2=R10;c1=string@19024;c2=string@19096;r3=R2,benchmark_awfy_permute_noopt,109
permute-noopt,4,38,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IGTE_REG_REG_INT(r2,r2,c1) | BRF_ID_REG(c3,r2)",r1=R1;c1=int:1;r2=R4;r3=R0;c2=int:0;c3=label@39,benchmark_awfy_permute_noopt,16
permute-noopt,4,39,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3) | BRT_ID_REG(c2,r2) | CALL_REG_FUNC(r4,c3)",r1=R5;c1=int:1;r2=R4;r3=R1;c2=label@107;r4=R6;c3=func@96,benchmark_awfy_permute_noopt,61
permute-noopt,4,40,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r2,r4) | BRT_ID_REG(c3,r3)",r1=R2;c1=int:0;r2=R5;c2=int:1;r3=R4;r4=R1;c3=label@107,benchmark_awfy_permute_noopt,58
permute-noopt,4,41,1,1,1,4,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | IGETUNLINK_REG_REG(r3,r1) | ILT_REG_REG_INT(r1,r3,c1)",r1=R5;r2=R0;c1=int:1;r3=R1,benchmark_awfy_permute_noopt,30
permute-noopt,4,42,1,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | COPY_REG_REG(r2,r1) | BR_ID(c5)",c1=int:18;c2=int:1;c3=label@13;r1=R12;c4=int:512;r2=R0;c5=label@16,benchmark_awfy_permute_noopt,0
permute-noopt,4,43,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | CONCAT_REG_REG_REG(r1,r1,r2) | SAY_REG(r1)",r1=R10;c1=string@19096;r2=R2,benchmark_awfy_permute_noopt,115
permute-noopt,4,44,1,1,1,4,candidate,"STOI_REG(r1) | IGETUNLINK_REG_REG(r2,r1) | ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)",r1=R5;r2=R1;c1=int:1;c2=label@58,benchmark_awfy_permute_noopt,34
permute-opt,2,1,1007200,6,1,8,candidate,"LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3) | IGETUNLINK_REG_REG(r5,r3)",r1=R19;r2=R15;c1=int:2;c2=int:6;r3=R18;r4=R13;c3=int:1;r5=R17,benchmark_awfy_permute_opt,168
permute-opt,2,2,755550,5,1,8,candidate,"UNLINK_REG(r1) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r2,r3,c1,c2,r4,r5,c3)",r1=R16;r2=R18;r3=R15;c1=int:2;c2=int:6;r4=R20;r5=R13;c3=int:1,benchmark_awfy_permute_opt,182
permute-opt,2,3,503900,4,1,3,candidate,"IGETUNLINK_REG_REG(r1,r2) | UNLINKN_REG_REG(r3,r1)",r1=R17;r2=R18;r3=R19,benchmark_awfy_permute_opt,176
permute-opt,2,4,503900,4,1,3,candidate,"IGETUNLINK_REG_REG(r1,r2) | UNLINK_REG(r3)",r1=R14;r2=R16;r3=R17,benchmark_awfy_permute_opt,152
permute-opt,2,5,503900,4,1,5,candidate,"ISETUNLINKN_REG_REG_REG(r1,r2,r3) | COPY_REG_REG(r4,r5)",r1=R20;r2=R14;r3=R18;r4=R10;r5=R15,benchmark_awfy_permute_opt,192
permute-opt,2,6,503900,4,1,8,candidate,"LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3) | ISETUNLINKN_REG_REG_REG(r3,r5,r1)",r1=R18;r2=R15;c1=int:2;c2=int:6;r3=R20;r4=R13;c3=int:1;r5=R14,benchmark_awfy_permute_opt,184
permute-opt,2,7,503900,4,1,3,candidate,"UNLINKN_REG_REG(r1,r2) | UNLINK_REG(r3)",r1=R19;r2=R17;r3=R16,benchmark_awfy_permute_opt,179
permute-opt,2,8,503300,2,1,8,candidate,"COPY_REG_REG(r1,r2) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r3,r1,c1,c2,r4,r5,c3)",r1=R10;r2=R24;r3=R12;c1=int:2;c2=int:6;r4=R11;r5=R3;c3=int:1,benchmark_awfy_permute_opt,624
permute-opt,2,9,503300,2,1,10,candidate,"LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r5,r2,c1,c2,r6,r7,c3)",r1=R11;r2=R10;c1=int:2;c2=int:6;r3=R13;r4=R3;c3=int:1;r5=R15;r6=R14;r7=R7,benchmark_awfy_permute_opt,640
permute-opt,2,10,433000,2,1,3,candidate,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)",r1=R11;r2=R7;c1=int:1,benchmark_awfy_permute_opt,101
permute-opt,2,11,433000,2,1,4,candidate,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)",r1=R26;r2=R9;c1=int:8660;c2=label@319,benchmark_awfy_permute_opt,290
permute-opt,2,12,433000,2,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c1)",r1=R7;r2=R10;c1=int:1;r3=R11,benchmark_awfy_permute_opt,97
permute-opt,2,13,433000,2,1,4,candidate,"UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r2,c1,r3)",r1=R7;r2=R10;c1=int:1;r3=R11,benchmark_awfy_permute_opt,105
permute-opt,2,14,432950,1,1,3,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2)",r1=R24;c1=int:18;c2=int:1,benchmark_awfy_permute_opt,569
permute-opt,2,15,432950,2,1,4,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1)",r1=R11;r2=R13;r3=R12;c1=label@277,benchmark_awfy_permute_opt,131
permute-opt,2,16,432950,1,1,5,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | INE_REG_REG_INT(r2,r3,c2)",r1=R24;c1=int:1;r2=R4;r3=R25;c2=int:0,benchmark_awfy_permute_opt,585
permute-opt,2,17,432950,1,1,4,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r1,r2,c2)",c1=int:18;c2=int:1;r1=R3;r2=R24,benchmark_awfy_permute_opt,571
permute-opt,2,18,432950,4,1,5,candidate,"SETTP_REG_INT(r1,c1) | CALL2_REG_FUNC_REG_REG(r2,c2,r1,r3)",r1=R10;c1=int:256;r2=R8;c2=func@216;r3=R13,benchmark_awfy_permute_opt,114
permute-opt,2,19,251950,2,1,4,candidate,"BRT_ID_REG(c1,r1) | COPY_REG_REG(r2,r3)",c1=label@277;r1=R11;r2=R15;r3=R10,benchmark_awfy_permute_opt,135
permute-opt,2,20,251950,2,1,4,candidate,"COPY_REG_REG(r1,r2) | IADD_REG_REG_REG(r3,r4,r3)",r1=R10;r2=R22;r3=R13;r4=R7,benchmark_awfy_permute_opt,268
permute-opt,2,21,251950,2,1,3,candidate,"IADD_REG_REG_REG(r1,r2,r1) | BR_ID(c1)",r1=R13;r2=R7;c1=label@131,benchmark_awfy_permute_opt,271
permute-opt,2,22,251650,1,1,3,candidate,"COPY_REG_REG(r1,r2) | SETTP_REG_INT(r1,c1)",r1=R24;r2=R10;c1=int:256,benchmark_awfy_permute_opt,676
permute-opt,2,23,251650,1,1,7,candidate,"UNLINK_REG(r1) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r1,r2,c1,c2,r3,r4,c3)",r1=R14;r2=R18;c1=int:2;c2=int:6;r3=R16;r4=R3;c3=int:1,benchmark_awfy_permute_opt,701
permute-opt,2,24,181051,4,1,4,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2)",r1=R2;c1=int:0;r2=R4;c2=int:1,benchmark_awfy_permute_opt,58
permute-opt,2,25,181000,2,1,5,candidate,"LOAD_REG_INT(r1,c1) | ILT_REG_REG_REG(r2,r3,r4)",r1=R7;c1=int:-1;r2=R11;r3=R13;r4=R12,benchmark_awfy_permute_opt,128
permute-opt,2,26,180950,1,1,5,candidate,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_INT(r2,r3,c2)",c1=label@748;r1=R4;r2=R3;r3=R25;c2=int:1,benchmark_awfy_permute_opt,593
permute-opt,2,27,180950,1,1,4,candidate,"ICOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)",r1=R7;r2=R3;r3=R6;c1=int:0,benchmark_awfy_permute_opt,608
permute-opt,2,28,180950,1,1,5,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | SETTP_REG_INT(r3,c2)",r1=R3;r2=R25;c1=int:1;r3=R24;c2=int:256,benchmark_awfy_permute_opt,596
permute-opt,2,29,1200,4,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SETATTRS_REG_INT(r1,c2)",r1=R17;r2=R15;c1=int:2;c2=int:6,benchmark_awfy_permute_opt,141
permute-opt,2,30,1200,4,1,3,candidate,"SETATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r1,c1)",r1=R17;c1=int:6;r2=R16,benchmark_awfy_permute_opt,145
permute-opt,2,31,700,4,1,4,candidate,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c1)",r1=R10;r2=R5;r3=R7;c1=int:1,benchmark_awfy_permute_opt,94
permute-opt,2,32,650,3,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IGETUNLINK_REG_REG(r3,r1)",r1=R16;r2=R17;c1=int:6;r3=R14,benchmark_awfy_permute_opt,148
permute-opt,2,33,600,2,1,9,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKSETATTRSLINKADD_REG_REG_INT_INT_REG_REG_INT(r3,r4,c2,c1,r5,r6,c3)",r1=R17;r2=R16;c1=int:6;r3=R19;r4=R15;c2=int:2;r5=R18;r6=R13;c3=int:1,benchmark_awfy_permute_opt,164
permute-opt,2,34,350,2,1,4,candidate,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)",r1=R5;r2=R6;r3=R7;c1=int:0,benchmark_awfy_permute_opt,84
permute-opt,2,35,350,2,1,4,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2)",r1=R13;c1=int:5;r2=R10;c2=int:256,benchmark_awfy_permute_opt,111
permute-opt,2,36,300,1,1,3,candidate,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1)",r1=R19;r2=R22;c1=int:2,benchmark_awfy_permute_opt,227
permute-opt,2,37,300,1,1,4,candidate,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1)",r1=R17;r2=R16;r3=R15;c1=int:2,benchmark_awfy_permute_opt,155
permute-opt,2,38,100,2,1,4,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | COPY_REG_REG(r3,r1)",r1=R6;c1=int:1;r2=R8;r3=R5,benchmark_awfy_permute_opt,80
permute-opt,2,39,100,2,1,4,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1)",r1=R8;c1=int:0;r2=R6;c2=int:1,benchmark_awfy_permute_opt,77
permute-opt,2,40,51,1,1,4,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1)",r1=R3;r2=R4;r3=R1;c1=label@322,benchmark_awfy_permute_opt,64
permute-opt,2,41,50,1,1,4,candidate,"BRT_ID_REG(c1,r1) | SETATTRS_REG_INT(r2,c2)",c1=label@322;r1=R3;r2=R6;c2=int:3,benchmark_awfy_permute_opt,68
permute-opt,2,42,50,1,1,4,candidate,"COPY_REG_REG(r1,r2) | INE_REG_REG_INT(r3,r2,c1)",r1=R2;r2=R9;r3=R26;c1=int:8660,benchmark_awfy_permute_opt,287
