section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,5,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,859,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,145210032,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,metadata_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,SWAP_REG_REG,,510,19150000,467672693,24,0,211125,17.896433,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,29110002,429045897,14,0,418916,16.418301,,,,,,,,,,,,,,
instruction,IEQ_REG_REG_INT,,101,20480000,317052905,15,0,107375,12.132665,,,,,,,,,,,,,,
instruction,CALL_REG_FUNC_REG,,46,745000,163838144,219,83,606916,6.269595,,,,,,,,,,,,,,
instruction,BGETU8_REG_REG_REG,,585,9020000,139695555,15,0,42416,5.345730,,,,,,,,,,,,,,
instruction,ILT_REG_REG_REG,,110,8335000,130961102,15,0,8307750,5.011489,,,,,,,,,,,,,,
instruction,COPY_REG_REG,,8,3610001,104904445,29,0,165625,4.014379,,,,,,,,,,,,,,
instruction,IADD_REG_REG_INT,,16,6205000,92600275,14,0,92000,3.543535,,,,,,,,,,,,,,
