section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,745,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,6421,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,MTIME_REG,,459,2,280042,140021,542,279500,45.644460,,,,,,,,,,,,,,
instruction,COPY_REG_REG,,8,3,41708,13902,166,32458,6.798049,,,,,,,,,,,,,,
instruction,SAY_STRING,,455,2,27333,13666,1333,26000,4.455046,,,,,,,,,,,,,,
instruction,STEMSET_REG_REG_REG,,642,100,23873,238,0,12041,3.891096,,,,,,,,,,,,,,
instruction,SETTPCALL_REG_FUNC_REG_REG_INT,,282,66,17209,260,125,4708,2.804920,,,,,,,,,,,,,,
instruction,MINLINKATTR1_REG_REG_REG_INT,,294,408,16914,41,0,1791,2.756838,,,,,,,,,,,,,,
instruction,ITOS_REG,,229,333,16037,48,0,1750,2.613894,,,,,,,,,,,,,,
instruction,LINKATTR1_REG_REG_INT,,203,850,14292,16,0,2541,2.329474,,,,,,,,,,,,,,
instruction,NULLN_REG_REG,,274,1,13042,13042,13042,13042,2.125735,,,,,,,,,,,,,,
instruction,CONCAT_REG_REG_REG,,134,100,12708,127,0,11167,2.071296,,,,,,,,,,,,,,
instruction,SAY_REG,,450,6,11041,1840,1333,2583,1.799589,,,,,,,,,,,,,,
instruction,SETLINKATTR1_REG_REG_INT_REG,,291,120,9250,77,0,7250,1.507671,,,,,,,,,,,,,,
instruction,UNLINK_REG,,213,523,7656,14,0,584,1.247863,,,,,,,,,,,,,,
instruction,SCOPY_REG_REG,,11,387,6449,16,0,750,1.051132,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,296,6208,20,0,1667,1.011851,,,,,,,,,,,,,,
instruction,CONCAT_REG_STRING_REG,,136,334,5790,17,0,417,0.943721,,,,,,,,,,,,,,
instruction,BR_ID,,36,145,5290,36,0,3000,0.862225,,,,,,,,,,,,,,
instruction,BRTPANDT_ID_REG_INT,,524,133,5213,39,0,3250,0.849675,,,,,,,,,,,,,,
instruction,IGETUNLINK_REG_REG,,285,202,4583,22,0,1958,0.746990,,,,,,,,,,,,,,
instruction,NUMSCI_INT_INT_INT,,260,68,4580,67,0,3167,0.746501,,,,,,,,,,,,,,
instruction,UNLINKN_REG_REG,,283,264,4248,16,0,125,0.692388,,,,,,,,,,,,,,
instruction,FTOS_REG,,230,1,4167,4167,4167,4167,0.679185,,,,,,,,,,,,,,
instruction,REQ_REG_REG_STRING,,564,32,4125,128,0,2208,0.672340,,,,,,,,,,,,,,
instruction,BCTP_ID_REG,,349,164,4001,24,0,1041,0.652129,,,,,,,,,,,,,,
instruction,MINLINKATTR1_REG_REG_INT,,293,4,3293,823,0,3209,0.536731,,,,,,,,,,,,,,
instruction,SETATTRS_REG_INT,,217,1,3292,3292,3292,3292,0.536568,,,,,,,,,,,,,,
instruction,BRT_ID_REG,,37,178,3169,17,0,334,0.516520,,,,,,,,,,,,,,
instruction,CONCAT_REG_REG_STRING,,135,100,3039,30,0,667,0.495331,,,,,,,,,,,,,,
instruction,IGT_REG_REG_REG,,104,166,3038,18,0,833,0.495168,,,,,,,,,,,,,,
instruction,ASSERTINITIALIZED_REG,,85,64,2996,46,0,916,0.488322,,,,,,,,,,,,,,
instruction,RET,,48,64,2880,45,0,417,0.469415,,,,,,,,,,,,,,
