section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,764,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,10735813,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,COPY_REG_REG,,8,1556321,717511322,461,0,5414833,78.943618,,,,,,,,,,,,,,
instruction,CALL_REG_FUNC_REG,,46,163950,27752063,169,83,47000,3.053399,,,,,,,,,,,,,,
instruction,NULL_REG,,14,163960,19680562,120,0,27166,2.165338,,,,,,,,,,,,,,
instruction,SWAP_REG_REG,,510,983320,17375661,17,0,58916,1.911743,,,,,,,,,,,,,,
instruction,LINKATTR1_REG_REG_INT,,203,1147171,15312235,13,0,14584,1.684717,,,,,,,,,,,,,,
instruction,UNLINK_REG,,213,1147171,15070776,13,0,18500,1.658150,,,,,,,,,,,,,,
instruction,ICOPY_REG_REG,,9,983761,13478005,13,0,12500,1.482907,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,791892,10272931,12,0,12000,1.130271,,,,,,,,,,,,,,
instruction,ENDLIFE_REG,,514,122872,9444763,76,0,23250,1.039153,,,,,,,,,,,,,,
instruction,IEQ_REG_REG_INT,,101,627780,8768253,13,0,29667,0.964720,,,,,,,,,,,,,,
instruction,ASSERTTYPE_REG_STRING,,61,81910,7870054,96,0,49958,0.865896,,,,,,,,,,,,,,
instruction,BR_ID,,36,505611,6509255,12,0,13083,0.716176,,,,,,,,,,,,,,
instruction,RET,,48,163950,6160487,37,0,495833,0.677803,,,,,,,,,,,,,,
instruction,LOAD_REG_INT,,1,410063,5489101,13,0,30084,0.603934,,,,,,,,,,,,,,
instruction,ASSERTINITIALIZED_REG,,85,163950,4128451,25,0,13084,0.454230,,,,,,,,,,,,,,
instruction,SETTP_REG_INT,,517,246000,3386659,13,0,13334,0.372614,,,,,,,,,,,,,,
instruction,SETOBJUNINIT_REG_STRING,,84,163960,2480038,15,0,20500,0.272864,,,,,,,,,,,,,,
instruction,SETNUMCAS_INT,,255,163951,2346608,14,0,10416,0.258184,,,,,,,,,,,,,,
instruction,SETNUMFUZ_INT,,249,163951,2193302,13,0,13833,0.241316,,,,,,,,,,,,,,
instruction,SETNUMDGTS_INT,,246,163951,2182292,13,0,5584,0.240105,,,,,,,,,,,,,,
instruction,SETNUMSTD_INT,,258,163951,2167985,13,0,12583,0.238531,,,,,,,,,,,,,,
instruction,BRTF_ID_ID_REG,,39,163930,2158975,13,0,6792,0.237540,,,,,,,,,,,,,,
instruction,SETNUMFRM_INT,,252,163951,2143035,13,0,7834,0.235786,,,,,,,,,,,,,,
instruction,ISUB_REG_REG_INT,,18,81880,1442328,17,0,16292,0.158691,,,,,,,,,,,,,,
instruction,IGTE_REG_REG_REG,,107,82020,1160941,14,0,7667,0.127732,,,,,,,,,,,,,,
instruction,IADD_REG_REG_INT,,16,81910,1138362,13,0,6167,0.125247,,,,,,,,,,,,,,
instruction,ISUB_REG_INT_REG,,19,40940,612430,14,0,6166,0.067382,,,,,,,,,,,,,,
instruction,ISUB_REG_REG_REG,,17,40940,565443,13,0,500,0.062212,,,,,,,,,,,,,,
instruction,SETATTRS_REG_INT,,217,150,13712,91,0,4541,0.001509,,,,,,,,,,,,,,
instruction,SAY_REG,,450,1,10041,10041,10041,10041,0.001105,,,,,,,,,,,,,,
instruction,IGT_REG_REG_REG,,104,11,7794,708,209,2250,0.000858,,,,,,,,,,,,,,
