section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,758,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,9519232,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,SETATTRS_REG_INT,,217,1053400,14529743,13,0,150791,12.458651,,,,,,,,,,,,,,
instruction,IGT_REG_REG_REG,,104,1087001,13248610,12,0,17083,11.360133,,,,,,,,,,,,,,
instruction,LINKATTR1_REG_REG_REG,,202,1053400,12930841,12,0,16166,11.087659,,,,,,,,,,,,,,
instruction,UNLINK_REG,,213,1053401,12453068,11,0,5000,10.677988,,,,,,,,,,,,,,
instruction,LOAD_REG_INT,,1,837153,9993026,11,0,16333,8.568605,,,,,,,,,,,,,,
instruction,ICOPY_REG_REG,,9,803451,9681397,12,0,1000,8.301396,,,,,,,,,,,,,,
instruction,IADD_REG_REG_REG,,15,586900,7194380,12,0,13417,6.168882,,,,,,,,,,,,,,
instruction,BLT_ID_REG_INT,,357,586900,6895165,11,0,500,5.912318,,,,,,,,,,,,,,
instruction,BRTF_ID_ID_REG,,39,586900,6893040,11,0,250,5.910495,,,,,,,,,,,,,,
instruction,BR_ID,,36,553451,6478479,11,0,1666,5.555027,,,,,,,,,,,,,,
instruction,BCTP_ID_REG,,349,500000,5861730,11,0,458,5.026190,,,,,,,,,,,,,,
instruction,BRT_ID_REG,,37,500101,5779689,11,0,5250,4.955843,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,250002,3028293,12,0,2208,2.596635,,,,,,,,,,,,,,
instruction,NULL_REG,,14,50,780085,15601,125,30459,0.668890,,,,,,,,,,,,,,
instruction,IADD_REG_REG_INT,,16,33450,419634,12,0,1958,0.359819,,,,,,,,,,,,,,
instruction,ENDLIFE_REG,,514,33551,407586,12,0,375,0.349488,,,,,,,,,,,,,,
instruction,COPY_REG_REG,,8,51,8040,157,0,6000,0.006894,,,,,,,,,,,,,,
instruction,SAY_REG,,450,1,6667,6667,6667,6667,0.005717,,,,,,,,,,,,,,
instruction,SETNUMFUZ_INT,,249,1,6500,6500,6500,6500,0.005573,,,,,,,,,,,,,,
instruction,ITOS_REG,,229,2,6000,3000,83,5917,0.005145,,,,,,,,,,,,,,
instruction,GETATTRS_REG_REG_INT,,215,1,2417,2417,2417,2417,0.002072,,,,,,,,,,,,,,
instruction,IGTE_REG_REG_INT,,108,1,2375,2375,2375,2375,0.002036,,,,,,,,,,,,,,
instruction,LINKATTR1_REG_REG_INT,,203,1,2333,2333,2333,2333,0.002000,,,,,,,,,,,,,,
instruction,STOI_REG,,237,1,2042,2042,2042,2042,0.001751,,,,,,,,,,,,,,
instruction,APPEND_REG_REG,,143,1,1875,1875,1875,1875,0.001608,,,,,,,,,,,,,,
instruction,INE_REG_REG_INT,,103,50,1793,35,0,333,0.001537,,,,,,,,,,,,,,
instruction,BRTPANDT_ID_REG_INT,,524,1,1750,1750,1750,1750,0.001501,,,,,,,,,,,,,,
instruction,SAY_STRING,,455,1,1042,1042,1042,1042,0.000893,,,,,,,,,,,,,,
instruction,SETNUMDGTS_INT,,246,1,1000,1000,1000,1000,0.000857,,,,,,,,,,,,,,
instruction,ILT_REG_REG_INT,,111,1,917,917,917,917,0.000786,,,,,,,,,,,,,,
instruction,CONCAT_REG_STRING_REG,,136,1,875,875,875,875,0.000750,,,,,,,,,,,,,,
