section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,5,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,724,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,7254506,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,metadata_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,SRCFPROCSEL_REG_STRING_REG,,58,7,21980208,3140029,2909125,3389958,14.734802,,,,,,,,,,,,,,
instruction,COPY_REG_REG,,8,39988,15681795,392,0,19333,10.512555,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,1091924,14106919,12,0,12958,9.456811,,,,,,,,,,,,,,
instruction,CALL_REG_FUNC_REG,,46,43576,9152970,210,41,22500,6.135848,,,,,,,,,,,,,,
instruction,NULL_REG,,14,497689,6617876,13,0,15375,4.436405,,,,,,,,,,,,,,
instruction,ENDLIFE_REG,,514,474332,6217402,13,0,14875,4.167940,,,,,,,,,,,,,,
instruction,ICOPY_REG_REG,,9,415338,5441098,13,0,7583,3.647532,,,,,,,,,,,,,,
instruction,IEQ_REG_REG_INT,,101,335499,4517000,13,0,8458,3.028047,,,,,,,,,,,,,,
