section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxbvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,767,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,24453735,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,COPY_REG_REG,,8,435552,202013300,463,0,44666,27.160372,,,,,,,,,,,,,,
instruction,SRCFPROCSEL_REG_STRING_REG,,58,7,76416668,10916666,10581500,11293500,10.274101,,,,,,,,,,,,,,
instruction,SETTPCALL_REG_FUNC_REG_REG_INT,,282,245847,65636907,266,83,10255375,8.824779,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,1930383,24402302,12,0,16416,3.280851,,,,,,,,,,,,,,
instruction,LINKATTR1_REG_REG_INT,,203,1293357,17058253,13,0,10208,2.293455,,,,,,,,,,,,,,
instruction,RET_REG,,49,317365,14869966,46,0,41708,1.999244,,,,,,,,,,,,,,
instruction,UNLINK_REG,,213,1185899,14833650,12,0,28458,1.994361,,,,,,,,,,,,,,
instruction,CALL_REG_FUNC,,45,113206,14652609,129,0,30500,1.970020,,,,,,,,,,,,,,
