section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxbvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,763,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,37569,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,COPY_REG_REG,,8,66,180035,2727,958,15583,14.889533,,,,,,,,,,,,,,
instruction,SETTPCALL_REG_FUNC_REG_REG_INT,,282,1067,173079,162,83,36167,14.314247,,,,,,,,,,,,,,
instruction,MTIME_REG,,459,2,172750,86375,583,172167,14.287038,,,,,,,,,,,,,,
instruction,UNLINK_REG,,213,2898,65273,22,0,28416,5.398309,,,,,,,,,,,,,,
instruction,ITOS_REG,,229,1133,53316,47,0,8500,4.409422,,,,,,,,,,,,,,
instruction,SETTP_REG_INT,,517,3193,42570,13,0,125,3.520690,,,,,,,,,,,,,,
instruction,LINKATTR1_REG_REG_INT,,203,3219,41379,12,0,250,3.422190,,,,,,,,,,,,,,
instruction,SWAP_REG_REG,,510,2262,38283,16,0,625,3.166140,,,,,,,,,,,,,,
instruction,RET,,48,1064,33292,31,0,500,2.753366,,,,,,,,,,,,,,
