section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,752,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,53874,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,MTIME_REG,,459,2,491292,245646,1208,490084,14.330518,,,,,,,,,,,,,,
instruction,SETTPSWAPCALL_REG_FUNC_REG_REG_INT_REG,,281,1000,307646,307,250,2791,8.973740,,,,,,,,,,,,,,
instruction,LINKATTR1_REG_REG_INT,,203,6091,181560,29,0,16333,5.295932,,,,,,,,,,,,,,
instruction,MINLINKATTR1_REG_REG_REG_INT,,294,4650,168829,36,0,16750,4.924581,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,3540,148215,41,0,33292,4.323290,,,,,,,,,,,,,,
instruction,UNLINK_REG,,213,3644,138116,37,0,39750,4.028712,,,,,,,,,,,,,,
instruction,BR_ID,,36,2266,111585,49,0,50458,3.254828,,,,,,,,,,,,,,
instruction,IGTE_REG_REG_INT,,108,4,86501,21625,42,86250,2.523151,,,,,,,,,,,,,,
instruction,BRTPANDT_ID_REG_INT,,524,1133,85104,75,0,53250,2.482402,,,,,,,,,,,,,,
instruction,SETLINKATTR1_REG_REG_INT_REG,,291,1120,81258,72,0,47417,2.370218,,,,,,,,,,,,,,
instruction,RET_REG,,49,1003,76922,76,41,1250,2.243741,,,,,,,,,,,,,,
instruction,UNLINKN_REG_REG,,283,2385,70904,29,0,250,2.068202,,,,,,,,,,,,,,
instruction,NULL_REG,,14,1065,70247,65,0,40083,2.049038,,,,,,,,,,,,,,
instruction,COPY_REG_REG,,8,1,67667,67667,67667,67667,1.973782,,,,,,,,,,,,,,
instruction,SETTPCALL_REG_FUNC_REG_REG_INT,,282,66,63002,954,291,34666,1.837708,,,,,,,,,,,,,,
instruction,ISUB_REG_REG_INT,,18,1000,61967,61,0,33417,1.807518,,,,,,,,,,,,,,
instruction,GETATTRS_REG_REG_INT,,215,4,60666,15166,0,60458,1.769569,,,,,,,,,,,,,,
instruction,SAY_STRING,,455,2,60458,30229,3458,57000,1.763502,,,,,,,,,,,,,,
instruction,SCOPY_REG_REG,,11,1387,60050,43,0,16750,1.751601,,,,,,,,,,,,,,
instruction,LOAD_REG_INT,,1,2145,59892,27,0,250,1.746992,,,,,,,,,,,,,,
instruction,IADD_REG_REG_INT,,16,2128,58490,27,0,167,1.706097,,,,,,,,,,,,,,
instruction,NUMSCI_INT_INT_INT,,260,1068,56765,53,0,26125,1.655781,,,,,,,,,,,,,,
instruction,IGETUNLINK_REG_REG,,285,1323,56703,42,0,16417,1.653972,,,,,,,,,,,,,,
instruction,IGT_REG_REG_REG,,104,1066,54434,51,0,23292,1.587788,,,,,,,,,,,,,,
instruction,SWAP_REG_REG,,510,1066,50006,46,0,17458,1.458627,,,,,,,,,,,,,,
instruction,RXHASH_REG_REG_REG,,513,1064,48410,45,0,16500,1.412073,,,,,,,,,,,,,,
instruction,ASSERTINITIALIZED_REG,,85,1064,42274,39,0,1708,1.233092,,,,,,,,,,,,,,
instruction,IGT_REG_REG_INT,,105,1257,36373,28,0,167,1.060966,,,,,,,,,,,,,,
instruction,NOT_REG_REG,,182,64,34789,543,0,32917,1.014762,,,,,,,,,,,,,,
instruction,SETOBJTYPE_REG_STRING,,56,1,33041,33041,33041,33041,0.963774,,,,,,,,,,,,,,
