section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,755,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,1117409,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,280090,3416821,12,0,667,21.969514,,,,,,,,,,,,,,
instruction,ILT_REG_REG_INT,,111,140000,1907686,13,0,10709,12.266061,,,,,,,,,,,,,,
instruction,IADD_REG_REG_INT,,16,75000,929324,12,0,208,5.975378,,,,,,,,,,,,,,
instruction,FNDBLNK_REG_REG_REG,,165,65000,902037,13,0,291,5.799928,,,,,,,,,,,,,,
instruction,FNDNBLNK_REG_REG_REG,,166,65000,841927,12,0,250,5.413432,,,,,,,,,,,,,,
instruction,ILT_REG_REG_REG,,110,65000,809991,12,0,1042,5.208089,,,,,,,,,,,,,,
instruction,IEQ_REG_REG_REG,,100,55000,680618,12,0,7750,4.376245,,,,,,,,,,,,,,
instruction,BR_ID,,36,57066,678290,11,0,1959,4.361277,,,,,,,,,,,,,,
instruction,ICOPY_REG_REG,,9,56064,671590,11,0,167,4.318197,,,,,,,,,,,,,,
instruction,LOAD_REG_INT,,1,54015,651587,12,0,375,4.189581,,,,,,,,,,,,,,
instruction,ITOS_REG,,229,10133,402934,39,0,375,2.590790,,,,,,,,,,,,,,
instruction,STOI_REG_REG,,296,9998,327627,32,0,875,2.106580,,,,,,,,,,,,,,
instruction,RNE_REG_REG_STRING,,567,10000,297962,29,0,459,1.915839,,,,,,,,,,,,,,
instruction,SCOPY_REG_REG,,11,21194,287220,13,0,625,1.846770,,,,,,,,,,,,,,
instruction,LOAD_REG_STRING,,3,21009,279792,13,0,208,1.799010,,,,,,,,,,,,,,
instruction,MTIME_REG,,459,2,256292,128146,709,255583,1.647909,,,,,,,,,,,,,,
instruction,STEMSET_REG_REG_REG,,643,10064,253929,25,0,4750,1.632716,,,,,,,,,,,,,,
instruction,SETSTRPOS_REG_REG,,154,10000,196770,19,0,250,1.265194,,,,,,,,,,,,,,
instruction,STEMGET_REG_REG_REG,,642,10003,162523,16,0,1917,1.044992,,,,,,,,,,,,,,
instruction,IGT_REG_REG_REG,,104,12066,155379,12,0,875,0.999058,,,,,,,,,,,,,,
instruction,SUBSTRING_REG_REG_REG,,161,10000,148685,14,0,250,0.956016,,,,,,,,,,,,,,
instruction,BRT_ID_REG,,37,12078,145602,12,0,333,0.936193,,,,,,,,,,,,,,
instruction,STRLEN_REG_REG,,149,11000,140208,12,0,1292,0.901511,,,,,,,,,,,,,,
instruction,BCTP_ID_REG,,349,11064,140119,12,0,167,0.900939,,,,,,,,,,,,,,
instruction,IEQ_REG_REG_INT,,101,10002,139564,13,0,84,0.897370,,,,,,,,,,,,,,
instruction,CONCAT_REG_REG_STRING,,135,10000,133464,13,0,167,0.858148,,,,,,,,,,,,,,
instruction,ISUB_REG_REG_REG,,17,10000,131778,13,0,167,0.847308,,,,,,,,,,,,,,
instruction,NULLN_REG_REG,,274,10000,126491,12,0,416,0.813313,,,,,,,,,,,,,,
instruction,SETTPCALL_REG_FUNC_REG_REG_INT,,282,1002,123249,123,83,5083,0.792468,,,,,,,,,,,,,,
instruction,NUMSCI_INT_INT_INT,,260,1005,45547,45,0,2458,0.292859,,,,,,,,,,,,,,
instruction,RET_REG,,49,1004,42378,42,0,458,0.272483,,,,,,,,,,,,,,
