section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxbvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,748,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,1117409,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,280090,3429537,12,0,4000,22.016553,,,,,,,,,,,,,,
instruction,ILT_REG_REG_INT,,111,140000,1872434,13,0,167,12.020440,,,,,,,,,,,,,,
instruction,IADD_REG_REG_INT,,16,75000,942549,12,0,208,6.050869,,,,,,,,,,,,,,
instruction,FNDBLNK_REG_REG_REG,,165,65000,892260,13,0,1375,5.728030,,,,,,,,,,,,,,
instruction,ILT_REG_REG_REG,,110,65000,877809,13,0,167,5.635259,,,,,,,,,,,,,,
instruction,FNDNBLNK_REG_REG_REG,,166,65000,832994,12,0,208,5.347561,,,,,,,,,,,,,,
instruction,IEQ_REG_REG_REG,,100,55000,729075,13,0,209,4.680433,,,,,,,,,,,,,,
instruction,BR_ID,,36,57066,667244,11,0,1666,4.283497,,,,,,,,,,,,,,
instruction,LOAD_REG_INT,,1,54015,662234,12,0,625,4.251335,,,,,,,,,,,,,,
