section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,5,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,731,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,979838,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,metadata_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,SRCFPROCSEL_REG_STRING_REG,,58,7,300812419,42973202,41231709,45285500,92.904029,,,,,,,,,,,,,,
instruction,ASSERTTYPE_REG_STRING,,61,147,3146713,21406,19417,42250,0.971843,,,,,,,,,,,,,,
instruction,COPY_REG_REG,,8,5556,2396448,431,0,16250,0.740128,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,147677,2142505,14,0,3292,0.661699,,,,,,,,,,,,,,
instruction,CALL_REG_FUNC_REG,,46,5235,1322758,252,41,14458,0.408526,,,,,,,,,,,,,,
instruction,ENDLIFE_REG,,514,68853,1014227,14,0,4084,0.313238,,,,,,,,,,,,,,
instruction,NULL_REG,,14,68185,1009295,14,0,6417,0.311714,,,,,,,,,,,,,,
instruction,ICOPY_REG_REG,,9,56323,833407,14,0,4584,0.257393,,,,,,,,,,,,,,
