section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,4,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,766,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,599750,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,SRCFPROCSEL_REG_STRING_REG,,58,7,687714626,98244946,97245917,101085459,97.743546,,,,,,,,,,,,,,
instruction,COPY_REG_REG,,8,3404,1788622,525,0,16791,0.254213,,,,,,,,,,,,,,
instruction,BRF_ID_REG,,38,89702,1545811,17,0,112958,0.219703,,,,,,,,,,,,,,
instruction,CALL_REG_FUNC_REG,,46,3660,1375858,375,41,30542,0.195548,,,,,,,,,,,,,,
instruction,NULL_REG,,14,41338,670513,16,0,7625,0.095299,,,,,,,,,,,,,,
instruction,ASSERTTYPE_REG_STRING,,61,91,629583,6918,4666,23750,0.089481,,,,,,,,,,,,,,
instruction,ENDLIFE_REG,,514,39328,595511,15,0,8041,0.084639,,,,,,,,,,,,,,
instruction,ICOPY_REG_REG,,9,33960,542273,15,0,11125,0.077072,,,,,,,,,,,,,,
instruction,SCOPY_REG_REG,,11,24269,462542,19,0,4625,0.065740,,,,,,,,,,,,,,
instruction,IEQ_REG_REG_INT,,101,27527,444629,16,0,5833,0.063194,,,,,,,,,,,,,,
instruction,STRCHAR_REG_REG_REG,,150,17299,369739,21,0,13625,0.052550,,,,,,,,,,,,,,
instruction,REQ_REG_REG_REG,,563,1765,356425,201,0,257375,0.050658,,,,,,,,,,,,,,
instruction,BR_ID,,36,24189,353048,14,0,1625,0.050178,,,,,,,,,,,,,,
instruction,LOAD_REG_INT,,1,21824,346931,15,0,709,0.049309,,,,,,,,,,,,,,
instruction,BRT_ID_REG,,37,22511,328542,14,0,1208,0.046695,,,,,,,,,,,,,,
instruction,MTIME_REG,,459,6,305916,50986,375,297375,0.043479,,,,,,,,,,,,,,
instruction,RET_REG,,49,2482,279203,112,0,18500,0.039683,,,,,,,,,,,,,,
instruction,IADD_REG_REG_INT,,16,17346,271378,15,0,875,0.038570,,,,,,,,,,,,,,
instruction,IGT_REG_REG_REG,,104,15537,256889,16,0,9667,0.036511,,,,,,,,,,,,,,
instruction,UNLINK_REG,,213,15428,237028,15,0,750,0.033688,,,,,,,,,,,,,,
instruction,SWAP_REG_REG,,510,5500,206471,37,0,5459,0.029345,,,,,,,,,,,,,,
instruction,LINKATTR1_REG_REG_INT,,203,9483,176089,18,0,11291,0.025027,,,,,,,,,,,,,,
instruction,LOAD_REG_STRING,,3,8930,171113,19,0,459,0.024320,,,,,,,,,,,,,,
instruction,IADD_REG_REG_REG,,15,10064,163342,16,0,8583,0.023215,,,,,,,,,,,,,,
instruction,ILT_REG_REG_INT,,111,10038,163179,16,0,1000,0.023192,,,,,,,,,,,,,,
instruction,ISUB_REG_REG_INT,,18,9286,160096,17,0,8334,0.022754,,,,,,,,,,,,,,
instruction,MINATTRS_REG_REG_INT,,223,6021,155049,25,0,1792,0.022037,,,,,,,,,,,,,,
instruction,ILT_REG_REG_REG,,110,8116,138024,17,0,4000,0.019617,,,,,,,,,,,,,,
instruction,IMULT_REG_REG_INT,,21,8166,132341,16,0,8209,0.018809,,,,,,,,,,,,,,
instruction,REQ_REG_REG_STRING,,564,2005,127198,63,0,1083,0.018078,,,,,,,,,,,,,,
instruction,SETTP_REG_INT,,517,7442,123821,16,0,1459,0.017598,,,,,,,,,,,,,,
