section,name,value,id,count,total_ns,average_ns,min_ns,max_ns,percent,selected,entries,resumes,terminals,module,kind,completed,unwound,return_type,args,bytes,max_bytes,high_water,status
summary,schema_version,5,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,vm_mode,rxvm,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,result,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,timer_read_min_ns,41,,1,41,41,41,41,0,,,,,,,,,,,,,,
summary,timer_zero_deltas,763,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,interrupt_polls,9519232,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,invalid_events,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,counter_overflow,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,procedure_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,allocation_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,census_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
summary,metadata_tracking_unavailable,0,,0,0,0,0,0,0,,,,,,,,,,,,,,
instruction,SETATTRS_REG_INT,,217,1053400,14378878,13,0,142334,12.158091,,,,,,,,,,,,,,
instruction,IGT_REG_REG_REG,,104,1087001,13571302,12,0,26375,11.475244,,,,,,,,,,,,,,
instruction,LINKATTR1_REG_REG_REG,,202,1053400,13161126,12,0,12417,11.128419,,,,,,,,,,,,,,
instruction,UNLINK_REG,,213,1053401,12658491,12,0,7959,10.703415,,,,,,,,,,,,,,
instruction,LOAD_REG_INT,,1,837153,10138022,12,0,5917,8.572226,,,,,,,,,,,,,,
instruction,ICOPY_REG_REG,,9,803451,9918096,12,0,16292,8.386268,,,,,,,,,,,,,,
instruction,IADD_REG_REG_REG,,15,586900,7256593,12,0,6958,6.135828,,,,,,,,,,,,,,
instruction,BRTF_ID_ID_REG,,39,586900,7071587,12,0,167,5.979396,,,,,,,,,,,,,,
